"country","variant","count","total","collection_date","collection_date_num","DATE_NUM","prop","continent"
"Canada","Alpha",945,1854,2021-06-21,18799,18799,0.509708737864078,"North America"
"Canada","Alpha",341,991,2021-06-28,18806,18806,0.34409687184662,"North America"
"Canada","Alpha",218,926,2021-07-05,18813,18813,0.235421166306695,"North America"
"Canada","Alpha",187,1025,2021-07-12,18820,18820,0.182439024390244,"North America"
"Canada","Alpha",177,1865,2021-07-19,18827,18827,0.0949061662198391,"North America"
"Canada","Alpha",174,2932,2021-07-26,18834,18834,0.0593451568894952,"North America"
"Canada","Alpha",193,4735,2021-08-02,18841,18841,0.0407602956705385,"North America"
"Canada","Alpha",148,6345,2021-08-09,18848,18848,0.0233254531126872,"North America"
"Canada","Alpha",93,7386,2021-08-16,18855,18855,0.012591389114541,"North America"
"Canada","Alpha",44,7530,2021-08-23,18862,18862,0.00584329349269588,"North America"
"Canada","Alpha",58,6964,2021-08-30,18869,18869,0.00832854681217691,"North America"
"Canada","Alpha",29,5412,2021-09-06,18876,18876,0.00535846267553585,"North America"
"Canada","Alpha",9,3843,2021-09-13,18883,18883,0.00234192037470726,"North America"
"Canada","Alpha",2,3327,2021-09-20,18890,18890,0.000601142170123234,"North America"
"Canada","Alpha",2,4064,2021-09-27,18897,18897,0.000492125984251968,"North America"
"Canada","Alpha",1,4667,2021-10-04,18904,18904,0.000214270409256482,"North America"
"Canada","Alpha",5,3565,2021-10-11,18911,18911,0.00140252454417952,"North America"
"Canada","Alpha",0,3710,2021-10-18,18918,18918,0,"North America"
"Canada","Alpha",2,3250,2021-10-25,18925,18925,0.000615384615384615,"North America"
"Canada","Alpha",0,4202,2021-11-01,18932,18932,0,"North America"
"Canada","Alpha",1,3350,2021-11-08,18939,18939,0.000298507462686567,"North America"
"Canada","Alpha",1,3662,2021-11-15,18946,18946,0.000273074822501365,"North America"
"Canada","Alpha",0,3906,2021-11-22,18953,18953,0,"North America"
"Canada","Alpha",0,6887,2021-11-29,18960,18960,0,"North America"
"Canada","Alpha",0,6964,2021-12-06,18967,18967,0,"North America"
"Canada","Alpha",0,8378,2021-12-13,18974,18974,0,"North America"
"Canada","Alpha",0,8222,2021-12-20,18981,18981,0,"North America"
"Canada","Alpha",0,9308,2021-12-27,18988,18988,0,"North America"
"Canada","Alpha",0,8366,2022-01-03,18995,18995,0,"North America"
"Canada","Alpha",0,6428,2022-01-10,19002,19002,0,"North America"
"Canada","Alpha",0,5415,2022-01-17,19009,19009,0,"North America"
"Canada","Alpha",0,5691,2022-01-24,19016,19016,0,"North America"
"Canada","Alpha",0,5645,2022-01-31,19023,19023,0,"North America"
"Canada","Alpha",0,4435,2022-02-07,19030,19030,0,"North America"
"Canada","Alpha",0,4289,2022-02-14,19037,19037,0,"North America"
"Canada","Alpha",0,4696,2022-02-21,19044,19044,0,"North America"
"Canada","Alpha",0,3790,2022-02-28,19051,19051,0,"North America"
"Canada","Alpha",0,3812,2022-03-07,19058,19058,0,"North America"
"Canada","Alpha",0,4569,2022-03-14,19065,19065,0,"North America"
"Canada","Alpha",0,5525,2022-03-21,19072,19072,0,"North America"
"Canada","Alpha",0,5496,2022-03-28,19079,19079,0,"North America"
"Canada","Alpha",0,5564,2022-04-04,19086,19086,0,"North America"
"Canada","Alpha",0,4839,2022-04-11,19093,19093,0,"North America"
"Canada","Alpha",0,5392,2022-04-18,19100,19100,0,"North America"
"Canada","Alpha",0,4831,2022-04-25,19107,19107,0,"North America"
"Canada","Alpha",0,3968,2022-05-02,19114,19114,0,"North America"
"Canada","Alpha",0,4401,2022-05-09,19121,19121,0,"North America"
"Canada","Alpha",0,3530,2022-05-16,19128,19128,0,"North America"
"Canada","Alpha",0,3096,2022-05-23,19135,19135,0,"North America"
"Canada","Alpha",0,2898,2022-05-30,19142,19142,0,"North America"
"Canada","Alpha",0,3003,2022-06-06,19149,19149,0,"North America"
"Canada","Alpha",0,3072,2022-06-13,19156,19156,0,"North America"
"Canada","Alpha",0,3199,2022-06-20,19163,19163,0,"North America"
"Canada","Alpha",0,3094,2022-06-27,19170,19170,0,"North America"
"Canada","Alpha",0,3880,2022-07-04,19177,19177,0,"North America"
"Canada","Alpha",0,3419,2022-07-11,19184,19184,0,"North America"
"Canada","Alpha",0,2334,2022-07-18,19191,19191,0,"North America"
"Canada","Alpha",0,751,2022-07-25,19198,19198,0,"North America"
"Canada","Alpha",0,44,2022-08-01,19205,19205,0,"North America"
"Chile","Alpha",0,31,2020-06-01,18414,18414,0,"South America"
"Chile","Alpha",0,3,2020-06-08,18421,18421,0,"South America"
"Chile","Alpha",0,5,2020-06-15,18428,18428,0,"South America"
"Chile","Alpha",0,56,2020-06-22,18435,18435,0,"South America"
"Chile","Alpha",0,5,2020-06-29,18442,18442,0,"South America"
"Chile","Alpha",0,5,2020-07-06,18449,18449,0,"South America"
"Chile","Alpha",0,29,2020-07-13,18456,18456,0,"South America"
"Chile","Alpha",0,31,2020-07-20,18463,18463,0,"South America"
"Chile","Alpha",0,5,2020-07-27,18470,18470,0,"South America"
"Chile","Alpha",0,10,2020-08-03,18477,18477,0,"South America"
"Chile","Alpha",0,15,2020-08-10,18484,18484,0,"South America"
"Chile","Alpha",0,44,2020-08-17,18491,18491,0,"South America"
"Chile","Alpha",0,14,2020-08-24,18498,18498,0,"South America"
"Chile","Alpha",0,39,2020-08-31,18505,18505,0,"South America"
"Chile","Alpha",0,15,2020-09-07,18512,18512,0,"South America"
"Chile","Alpha",0,8,2020-09-14,18519,18519,0,"South America"
"Chile","Alpha",0,37,2020-09-21,18526,18526,0,"South America"
"Chile","Alpha",0,20,2020-09-28,18533,18533,0,"South America"
"Chile","Alpha",0,46,2020-10-05,18540,18540,0,"South America"
"Chile","Alpha",0,37,2020-10-12,18547,18547,0,"South America"
"Chile","Alpha",0,10,2020-10-19,18554,18554,0,"South America"
"Chile","Alpha",0,10,2020-10-26,18561,18561,0,"South America"
"Chile","Alpha",0,14,2020-11-09,18575,18575,0,"South America"
"Chile","Alpha",0,3,2020-11-16,18582,18582,0,"South America"
"Chile","Alpha",0,1,2020-11-23,18589,18589,0,"South America"
"Chile","Alpha",0,7,2020-11-30,18596,18596,0,"South America"
"Chile","Alpha",0,13,2020-12-07,18603,18603,0,"South America"
"Chile","Alpha",0,15,2020-12-14,18610,18610,0,"South America"
"Chile","Alpha",2,42,2020-12-21,18617,18617,0.0476190476190476,"South America"
"Chile","Alpha",8,41,2020-12-28,18624,18624,0.195121951219512,"South America"
"Chile","Alpha",2,50,2021-01-04,18631,18631,0.04,"South America"
"Chile","Alpha",1,46,2021-01-11,18638,18638,0.0217391304347826,"South America"
"Chile","Alpha",0,18,2021-01-18,18645,18645,0,"South America"
"Chile","Alpha",0,26,2021-01-25,18652,18652,0,"South America"
"Chile","Alpha",1,32,2021-02-01,18659,18659,0.03125,"South America"
"Chile","Alpha",2,48,2021-02-08,18666,18666,0.0416666666666667,"South America"
"Chile","Alpha",2,49,2021-02-15,18673,18673,0.0408163265306122,"South America"
"Chile","Alpha",4,51,2021-02-22,18680,18680,0.0784313725490196,"South America"
"Chile","Alpha",7,34,2021-03-01,18687,18687,0.205882352941176,"South America"
"Chile","Alpha",7,63,2021-03-08,18694,18694,0.111111111111111,"South America"
"Chile","Alpha",5,84,2021-03-15,18701,18701,0.0595238095238095,"South America"
"Chile","Alpha",4,127,2021-03-22,18708,18708,0.031496062992126,"South America"
"Chile","Alpha",18,143,2021-03-29,18715,18715,0.125874125874126,"South America"
"Chile","Alpha",14,191,2021-04-05,18722,18722,0.0732984293193717,"South America"
"Chile","Alpha",9,185,2021-04-12,18729,18729,0.0486486486486487,"South America"
"Chile","Alpha",13,277,2021-04-19,18736,18736,0.0469314079422383,"South America"
"Chile","Alpha",7,282,2021-04-26,18743,18743,0.024822695035461,"South America"
"Chile","Alpha",17,343,2021-05-03,18750,18750,0.0495626822157434,"South America"
"Chile","Alpha",11,285,2021-05-10,18757,18757,0.0385964912280702,"South America"
"Chile","Alpha",8,234,2021-05-17,18764,18764,0.0341880341880342,"South America"
"Chile","Alpha",7,243,2021-05-24,18771,18771,0.0288065843621399,"South America"
"Chile","Alpha",6,261,2021-05-31,18778,18778,0.0229885057471264,"South America"
"Chile","Alpha",8,411,2021-06-07,18785,18785,0.0194647201946472,"South America"
"Chile","Alpha",12,344,2021-06-14,18792,18792,0.0348837209302326,"South America"
"Chile","Alpha",29,435,2021-06-21,18799,18799,0.0666666666666667,"South America"
"Chile","Alpha",7,516,2021-06-28,18806,18806,0.0135658914728682,"South America"
"Chile","Alpha",8,448,2021-07-05,18813,18813,0.0178571428571429,"South America"
"Chile","Alpha",7,362,2021-07-12,18820,18820,0.0193370165745856,"South America"
"Chile","Alpha",1,298,2021-07-19,18827,18827,0.00335570469798658,"South America"
"Chile","Alpha",10,416,2021-07-26,18834,18834,0.0240384615384615,"South America"
"Chile","Alpha",2,468,2021-08-02,18841,18841,0.00427350427350427,"South America"
"Chile","Alpha",5,520,2021-08-09,18848,18848,0.00961538461538462,"South America"
"Chile","Alpha",1,443,2021-08-16,18855,18855,0.00225733634311512,"South America"
"Chile","Alpha",3,542,2021-08-23,18862,18862,0.00553505535055351,"South America"
"Chile","Alpha",1,603,2021-08-30,18869,18869,0.00165837479270315,"South America"
"Chile","Alpha",0,660,2021-09-06,18876,18876,0,"South America"
"Chile","Alpha",0,584,2021-09-13,18883,18883,0,"South America"
"Chile","Alpha",0,1044,2021-09-20,18890,18890,0,"South America"
"Chile","Alpha",0,908,2021-09-27,18897,18897,0,"South America"
"Chile","Alpha",0,736,2021-10-04,18904,18904,0,"South America"
"Chile","Alpha",0,632,2021-10-11,18911,18911,0,"South America"
"Chile","Alpha",0,652,2021-10-18,18918,18918,0,"South America"
"Chile","Alpha",0,655,2021-10-25,18925,18925,0,"South America"
"Chile","Alpha",0,575,2021-11-01,18932,18932,0,"South America"
"Chile","Alpha",0,433,2021-11-08,18939,18939,0,"South America"
"Chile","Alpha",0,333,2021-11-15,18946,18946,0,"South America"
"Chile","Alpha",0,246,2021-11-22,18953,18953,0,"South America"
"Chile","Alpha",0,201,2021-11-29,18960,18960,0,"South America"
"Chile","Alpha",0,313,2021-12-06,18967,18967,0,"South America"
"Chile","Alpha",0,598,2021-12-13,18974,18974,0,"South America"
"Chile","Alpha",0,939,2021-12-20,18981,18981,0,"South America"
"Chile","Alpha",0,682,2021-12-27,18988,18988,0,"South America"
"Chile","Alpha",0,768,2022-01-03,18995,18995,0,"South America"
"Chile","Alpha",0,535,2022-01-10,19002,19002,0,"South America"
"Chile","Alpha",0,269,2022-01-17,19009,19009,0,"South America"
"Chile","Alpha",0,258,2022-01-24,19016,19016,0,"South America"
"Chile","Alpha",0,282,2022-01-31,19023,19023,0,"South America"
"Chile","Alpha",0,326,2022-02-07,19030,19030,0,"South America"
"Chile","Alpha",0,357,2022-02-14,19037,19037,0,"South America"
"Chile","Alpha",0,337,2022-02-21,19044,19044,0,"South America"
"Chile","Alpha",0,295,2022-02-28,19051,19051,0,"South America"
"Chile","Alpha",0,340,2022-03-07,19058,19058,0,"South America"
"Chile","Alpha",0,347,2022-03-14,19065,19065,0,"South America"
"Chile","Alpha",0,240,2022-03-21,19072,19072,0,"South America"
"Chile","Alpha",0,300,2022-03-28,19079,19079,0,"South America"
"Chile","Alpha",0,426,2022-04-04,19086,19086,0,"South America"
"Chile","Alpha",0,290,2022-04-11,19093,19093,0,"South America"
"Chile","Alpha",0,299,2022-04-18,19100,19100,0,"South America"
"Chile","Alpha",0,236,2022-04-25,19107,19107,0,"South America"
"Chile","Alpha",0,223,2022-05-02,19114,19114,0,"South America"
"Chile","Alpha",0,511,2022-05-09,19121,19121,0,"South America"
"Chile","Alpha",0,492,2022-05-16,19128,19128,0,"South America"
"Chile","Alpha",0,403,2022-05-23,19135,19135,0,"South America"
"Chile","Alpha",0,541,2022-05-30,19142,19142,0,"South America"
"Chile","Alpha",0,418,2022-06-06,19149,19149,0,"South America"
"Chile","Alpha",0,507,2022-06-13,19156,19156,0,"South America"
"Chile","Alpha",0,510,2022-06-20,19163,19163,0,"South America"
"Chile","Alpha",0,547,2022-06-27,19170,19170,0,"South America"
"Chile","Alpha",0,510,2022-07-04,19177,19177,0,"South America"
"Chile","Alpha",0,445,2022-07-11,19184,19184,0,"South America"
"Chile","Alpha",0,443,2022-07-18,19191,19191,0,"South America"
"Chile","Alpha",0,417,2022-07-25,19198,19198,0,"South America"
"Chile","Alpha",0,81,2022-08-01,19205,19205,0,"South America"
"China","Alpha",0,3,2020-06-08,18421,18421,0,"Asia"
"China","Alpha",0,1,2020-06-15,18428,18428,0,"Asia"
"China","Alpha",0,2,2020-07-13,18456,18456,0,"Asia"
"China","Alpha",0,4,2020-07-20,18463,18463,0,"Asia"
"China","Alpha",0,1,2020-08-10,18484,18484,0,"Asia"
"China","Alpha",0,10,2020-08-24,18498,18498,0,"Asia"
"China","Alpha",0,2,2020-09-07,18512,18512,0,"Asia"
"China","Alpha",0,2,2020-09-21,18526,18526,0,"Asia"
"China","Alpha",0,1,2020-10-26,18561,18561,0,"Asia"
"China","Alpha",0,3,2020-12-14,18610,18610,0,"Asia"
"China","Alpha",0,2,2020-12-21,18617,18617,0,"Asia"
"China","Alpha",0,15,2020-12-28,18624,18624,0,"Asia"
"China","Alpha",0,5,2021-01-04,18631,18631,0,"Asia"
"China","Alpha",2,12,2021-01-11,18638,18638,0.166666666666667,"Asia"
"China","Alpha",0,18,2021-01-18,18645,18645,0,"Asia"
"China","Alpha",3,6,2021-01-25,18652,18652,0.5,"Asia"
"China","Alpha",0,6,2021-02-01,18659,18659,0,"Asia"
"China","Alpha",0,2,2021-03-15,18701,18701,0,"Asia"
"China","Alpha",0,75,2021-03-29,18715,18715,0,"Asia"
"China","Alpha",0,15,2021-04-05,18722,18722,0,"Asia"
"China","Alpha",0,4,2021-04-12,18729,18729,0,"Asia"
"China","Alpha",0,9,2021-04-19,18736,18736,0,"Asia"
"China","Alpha",0,1,2021-04-26,18743,18743,0,"Asia"
"China","Alpha",0,3,2021-05-03,18750,18750,0,"Asia"
"China","Alpha",0,16,2021-05-10,18757,18757,0,"Asia"
"China","Alpha",5,13,2021-05-17,18764,18764,0.384615384615385,"Asia"
"China","Alpha",9,9,2021-05-24,18771,18771,1,"Asia"
"China","Alpha",4,6,2021-05-31,18778,18778,0.666666666666667,"Asia"
"China","Alpha",2,11,2021-06-07,18785,18785,0.181818181818182,"Asia"
"China","Alpha",0,13,2021-06-14,18792,18792,0,"Asia"
"China","Alpha",0,11,2021-06-21,18799,18799,0,"Asia"
"China","Alpha",0,10,2021-06-28,18806,18806,0,"Asia"
"China","Alpha",0,50,2021-07-05,18813,18813,0,"Asia"
"China","Alpha",0,24,2021-07-12,18820,18820,0,"Asia"
"China","Alpha",0,7,2021-07-19,18827,18827,0,"Asia"
"China","Alpha",0,17,2021-07-26,18834,18834,0,"Asia"
"China","Alpha",0,29,2021-08-02,18841,18841,0,"Asia"
"China","Alpha",0,9,2021-08-09,18848,18848,0,"Asia"
"China","Alpha",0,9,2021-08-16,18855,18855,0,"Asia"
"China","Alpha",0,6,2021-08-23,18862,18862,0,"Asia"
"China","Alpha",0,2,2021-08-30,18869,18869,0,"Asia"
"China","Alpha",0,3,2021-09-13,18883,18883,0,"Asia"
"China","Alpha",0,48,2021-09-20,18890,18890,0,"Asia"
"China","Alpha",0,38,2021-09-27,18897,18897,0,"Asia"
"China","Alpha",0,2,2021-10-04,18904,18904,0,"Asia"
"China","Alpha",0,6,2021-10-11,18911,18911,0,"Asia"
"China","Alpha",0,25,2021-10-18,18918,18918,0,"Asia"
"China","Alpha",0,57,2021-10-25,18925,18925,0,"Asia"
"China","Alpha",0,138,2021-11-01,18932,18932,0,"Asia"
"China","Alpha",0,171,2021-11-08,18939,18939,0,"Asia"
"China","Alpha",0,32,2021-11-15,18946,18946,0,"Asia"
"China","Alpha",0,16,2021-11-22,18953,18953,0,"Asia"
"China","Alpha",0,21,2021-11-29,18960,18960,0,"Asia"
"China","Alpha",0,19,2021-12-06,18967,18967,0,"Asia"
"China","Alpha",0,7,2021-12-13,18974,18974,0,"Asia"
"China","Alpha",0,5,2021-12-20,18981,18981,0,"Asia"
"China","Alpha",0,6,2021-12-27,18988,18988,0,"Asia"
"China","Alpha",0,2,2022-01-03,18995,18995,0,"Asia"
"China","Alpha",0,9,2022-01-10,19002,19002,0,"Asia"
"China","Alpha",0,43,2022-01-17,19009,19009,0,"Asia"
"China","Alpha",0,54,2022-01-24,19016,19016,0,"Asia"
"China","Alpha",0,7,2022-01-31,19023,19023,0,"Asia"
"China","Alpha",0,6,2022-02-07,19030,19030,0,"Asia"
"China","Alpha",0,17,2022-02-14,19037,19037,0,"Asia"
"China","Alpha",0,45,2022-02-21,19044,19044,0,"Asia"
"China","Alpha",0,59,2022-02-28,19051,19051,0,"Asia"
"China","Alpha",0,31,2022-03-07,19058,19058,0,"Asia"
"China","Alpha",0,4,2022-03-14,19065,19065,0,"Asia"
"China","Alpha",0,14,2022-03-21,19072,19072,0,"Asia"
"China","Alpha",0,7,2022-03-28,19079,19079,0,"Asia"
"China","Alpha",0,9,2022-04-04,19086,19086,0,"Asia"
"China","Alpha",0,18,2022-04-11,19093,19093,0,"Asia"
"China","Alpha",0,9,2022-04-18,19100,19100,0,"Asia"
"China","Alpha",0,8,2022-04-25,19107,19107,0,"Asia"
"China","Alpha",0,8,2022-05-02,19114,19114,0,"Asia"
"China","Alpha",0,1,2022-05-09,19121,19121,0,"Asia"
"China","Alpha",0,2,2022-07-04,19177,19177,0,"Asia"
"Denmark","Alpha",0,57,2020-06-01,18414,18414,0,"Europe"
"Denmark","Alpha",0,94,2020-06-08,18421,18421,0,"Europe"
"Denmark","Alpha",0,66,2020-06-15,18428,18428,0,"Europe"
"Denmark","Alpha",0,35,2020-06-22,18435,18435,0,"Europe"
"Denmark","Alpha",0,22,2020-06-29,18442,18442,0,"Europe"
"Denmark","Alpha",0,33,2020-07-06,18449,18449,0,"Europe"
"Denmark","Alpha",0,67,2020-07-13,18456,18456,0,"Europe"
"Denmark","Alpha",0,74,2020-07-20,18463,18463,0,"Europe"
"Denmark","Alpha",0,77,2020-07-27,18470,18470,0,"Europe"
"Denmark","Alpha",0,27,2020-08-03,18477,18477,0,"Europe"
"Denmark","Alpha",0,386,2020-08-10,18484,18484,0,"Europe"
"Denmark","Alpha",0,305,2020-08-17,18491,18491,0,"Europe"
"Denmark","Alpha",0,278,2020-08-24,18498,18498,0,"Europe"
"Denmark","Alpha",0,706,2020-08-31,18505,18505,0,"Europe"
"Denmark","Alpha",0,259,2020-09-07,18512,18512,0,"Europe"
"Denmark","Alpha",0,753,2020-09-14,18519,18519,0,"Europe"
"Denmark","Alpha",0,838,2020-09-21,18526,18526,0,"Europe"
"Denmark","Alpha",0,418,2020-09-28,18533,18533,0,"Europe"
"Denmark","Alpha",0,389,2020-10-05,18540,18540,0,"Europe"
"Denmark","Alpha",0,1105,2020-10-12,18547,18547,0,"Europe"
"Denmark","Alpha",0,313,2020-10-19,18554,18554,0,"Europe"
"Denmark","Alpha",0,1456,2020-10-26,18561,18561,0,"Europe"
"Denmark","Alpha",0,1472,2020-11-02,18568,18568,0,"Europe"
"Denmark","Alpha",3,1245,2020-11-09,18575,18575,0.00240963855421687,"Europe"
"Denmark","Alpha",0,1844,2020-11-16,18582,18582,0,"Europe"
"Denmark","Alpha",3,2202,2020-11-23,18589,18589,0.00136239782016349,"Europe"
"Denmark","Alpha",7,2858,2020-11-30,18596,18596,0.00244926522043387,"Europe"
"Denmark","Alpha",15,4302,2020-12-07,18603,18603,0.00348675034867503,"Europe"
"Denmark","Alpha",36,5019,2020-12-14,18610,18610,0.00717274357441721,"Europe"
"Denmark","Alpha",64,3694,2020-12-21,18617,18617,0.0173253925284245,"Europe"
"Denmark","Alpha",80,3992,2020-12-28,18624,18624,0.0200400801603206,"Europe"
"Denmark","Alpha",157,4145,2021-01-04,18631,18631,0.0378769601930036,"Europe"
"Denmark","Alpha",298,4390,2021-01-11,18638,18638,0.0678815489749431,"Europe"
"Denmark","Alpha",471,3717,2021-01-18,18645,18645,0.126715092816788,"Europe"
"Denmark","Alpha",486,2549,2021-01-25,18652,18652,0.190663005100039,"Europe"
"Denmark","Alpha",651,2220,2021-02-01,18659,18659,0.293243243243243,"Europe"
"Denmark","Alpha",929,1973,2021-02-08,18666,18666,0.470856563608718,"Europe"
"Denmark","Alpha",1589,2414,2021-02-15,18673,18673,0.65824357912179,"Europe"
"Denmark","Alpha",2033,2677,2021-02-22,18680,18680,0.759432200224131,"Europe"
"Denmark","Alpha",2290,2694,2021-03-01,18687,18687,0.85003711952487,"Europe"
"Denmark","Alpha",2738,2971,2021-03-08,18694,18694,0.92157522719623,"Europe"
"Denmark","Alpha",3045,3378,2021-03-15,18701,18701,0.901420959147424,"Europe"
"Denmark","Alpha",3445,3718,2021-03-22,18708,18708,0.926573426573427,"Europe"
"Denmark","Alpha",3273,3476,2021-03-29,18715,18715,0.941599539700806,"Europe"
"Denmark","Alpha",3247,3416,2021-04-05,18722,18722,0.950526932084309,"Europe"
"Denmark","Alpha",3539,3666,2021-04-12,18729,18729,0.965357337697763,"Europe"
"Denmark","Alpha",3456,3597,2021-04-19,18736,18736,0.960800667222686,"Europe"
"Denmark","Alpha",3886,4082,2021-04-26,18743,18743,0.951984321411073,"Europe"
"Denmark","Alpha",4708,4918,2021-05-03,18750,18750,0.957299715331436,"Europe"
"Denmark","Alpha",4750,4904,2021-05-10,18757,18757,0.968597063621533,"Europe"
"Denmark","Alpha",4698,4751,2021-05-17,18764,18764,0.9888444537992,"Europe"
"Denmark","Alpha",4691,4729,2021-05-24,18771,18771,0.991964474518926,"Europe"
"Denmark","Alpha",3818,3885,2021-05-31,18778,18778,0.982754182754183,"Europe"
"Denmark","Alpha",1924,1997,2021-06-07,18785,18785,0.963445167751627,"Europe"
"Denmark","Alpha",988,1090,2021-06-14,18792,18792,0.906422018348624,"Europe"
"Denmark","Alpha",632,973,2021-06-21,18799,18799,0.649537512846865,"Europe"
"Denmark","Alpha",668,2153,2021-06-28,18806,18806,0.31026474686484,"Europe"
"Denmark","Alpha",388,2971,2021-07-05,18813,18813,0.130595759003702,"Europe"
"Denmark","Alpha",326,6094,2021-07-12,18820,18820,0.053495241220873,"Europe"
"Denmark","Alpha",125,4782,2021-07-19,18827,18827,0.0261396905060644,"Europe"
"Denmark","Alpha",55,5547,2021-07-26,18834,18834,0.00991526951505318,"Europe"
"Denmark","Alpha",36,5370,2021-08-02,18841,18841,0.00670391061452514,"Europe"
"Denmark","Alpha",20,5827,2021-08-09,18848,18848,0.00343229792345976,"Europe"
"Denmark","Alpha",9,5429,2021-08-16,18855,18855,0.00165776386074784,"Europe"
"Denmark","Alpha",2,5217,2021-08-23,18862,18862,0.000383362085489745,"Europe"
"Denmark","Alpha",1,3526,2021-08-30,18869,18869,0.000283607487237663,"Europe"
"Denmark","Alpha",1,2677,2021-09-06,18876,18876,0.000373552484124019,"Europe"
"Denmark","Alpha",1,1908,2021-09-13,18883,18883,0.000524109014675052,"Europe"
"Denmark","Alpha",0,2233,2021-09-20,18890,18890,0,"Europe"
"Denmark","Alpha",0,2645,2021-09-27,18897,18897,0,"Europe"
"Denmark","Alpha",0,3418,2021-10-04,18904,18904,0,"Europe"
