"WeekEndDate","REGION","LINEAGE2","count","total","collection_date","collection_date_num","prop","DATE_NUM"
2021-06-05,"North East","other",0,230,2021-06-01,18779.5,0,18779.5
2021-06-12,"North East","other",0,257,2021-06-08,18786.5,0,18786.5
2020-09-05,"Yorkshire and The Humber","other",89,101,2020-09-01,18506.5,0.881188118811881,18506.5
2020-09-12,"Yorkshire and The Humber","other",232,284,2020-09-08,18513.5,0.816901408450704,18513.5
2020-09-19,"Yorkshire and The Humber","other",118,150,2020-09-15,18520.5,0.786666666666667,18520.5
2020-09-26,"Yorkshire and The Humber","other",226,338,2020-09-22,18527.5,0.668639053254438,18527.5
2020-10-03,"Yorkshire and The Humber","other",205,325,2020-09-29,18534.5,0.630769230769231,18534.5
2020-10-10,"Yorkshire and The Humber","other",449,847,2020-10-06,18541.5,0.530106257378985,18541.5
2020-10-17,"Yorkshire and The Humber","other",379,783,2020-10-13,18548.5,0.484035759897829,18548.5
2020-10-24,"Yorkshire and The Humber","other",321,741,2020-10-20,18555.5,0.433198380566802,18555.5
2020-10-31,"Yorkshire and The Humber","other",252,661,2020-10-27,18562.5,0.381240544629349,18562.5
2020-11-07,"Yorkshire and The Humber","other",468,1378,2020-11-03,18569.5,0.339622641509434,18569.5
2020-11-14,"Yorkshire and The Humber","other",413,1473,2020-11-10,18576.5,0.280380176510523,18576.5
2020-11-21,"Yorkshire and The Humber","other",203,696,2020-11-17,18583.5,0.291666666666667,18583.5
2020-11-28,"Yorkshire and The Humber","other",89,376,2020-11-24,18590.5,0.236702127659574,18590.5
2020-12-05,"Yorkshire and The Humber","other",14,96,2020-12-01,18597.5,0.145833333333333,18597.5
2020-12-12,"Yorkshire and The Humber","other",100,573,2020-12-08,18604.5,0.174520069808028,18604.5
2020-12-19,"Yorkshire and The Humber","other",46,285,2020-12-15,18611.5,0.16140350877193,18611.5
2020-12-26,"Yorkshire and The Humber","other",27,190,2020-12-22,18618.5,0.142105263157895,18618.5
2021-01-02,"Yorkshire and The Humber","other",20,195,2020-12-29,18625.5,0.102564102564103,18625.5
2021-01-09,"Yorkshire and The Humber","other",12,366,2021-01-05,18632.5,0.0327868852459016,18632.5
2021-01-16,"Yorkshire and The Humber","other",27,535,2021-01-12,18639.5,0.0504672897196262,18639.5
2021-01-23,"Yorkshire and The Humber","other",27,858,2021-01-19,18646.5,0.0314685314685315,18646.5
2021-01-30,"Yorkshire and The Humber","other",25,981,2021-01-26,18653.5,0.0254841997961264,18653.5
2021-02-06,"Yorkshire and The Humber","other",1,225,2021-02-02,18660.5,0.00444444444444444,18660.5
2021-02-13,"Yorkshire and The Humber","other",4,513,2021-02-09,18667.5,0.00779727095516569,18667.5
2021-02-20,"Yorkshire and The Humber","other",8,1420,2021-02-16,18674.5,0.00563380281690141,18674.5
2021-02-27,"Yorkshire and The Humber","other",6,2493,2021-02-23,18681.5,0.00240673886883273,18681.5
2021-03-06,"Yorkshire and The Humber","other",4,2491,2021-03-02,18688.5,0.00160578081091931,18688.5
2021-03-13,"Yorkshire and The Humber","other",5,3273,2021-03-09,18695.5,0.00152765047357165,18695.5
2021-03-20,"Yorkshire and The Humber","other",4,3687,2021-03-16,18702.5,0.0010848928668294,18702.5
2021-03-27,"Yorkshire and The Humber","other",5,3693,2021-03-23,18709.5,0.00135391280801516,18709.5
2021-04-03,"Yorkshire and The Humber","other",3,2876,2021-03-30,18716.5,0.00104311543810848,18716.5
2021-04-10,"Yorkshire and The Humber","other",2,1888,2021-04-06,18723.5,0.00105932203389831,18723.5
2021-04-17,"Yorkshire and The Humber","other",2,1700,2021-04-13,18730.5,0.00117647058823529,18730.5
2021-04-24,"Yorkshire and The Humber","other",0,1618,2021-04-20,18737.5,0,18737.5
2021-05-01,"Yorkshire and The Humber","other",11,1021,2021-04-27,18744.5,0.0107737512242899,18744.5
2021-05-08,"Yorkshire and The Humber","other",6,356,2021-05-04,18751.5,0.0168539325842697,18751.5
2021-05-15,"Yorkshire and The Humber","other",10,149,2021-05-11,18758.5,0.0671140939597315,18758.5
2021-05-22,"Yorkshire and The Humber","other",3,116,2021-05-18,18765.5,0.0258620689655172,18765.5
2021-05-29,"Yorkshire and The Humber","other",8,339,2021-05-25,18772.5,0.023598820058997,18772.5
2021-06-05,"Yorkshire and The Humber","other",4,463,2021-06-01,18779.5,0.00863930885529158,18779.5
2021-06-12,"Yorkshire and The Humber","other",0,461,2021-06-08,18786.5,0,18786.5
2020-09-05,"London","B.1.1.7",0,553,2020-09-01,18506.5,0,18506.5
2020-09-12,"London","B.1.1.7",0,372,2020-09-08,18513.5,0,18513.5
2020-09-19,"London","B.1.1.7",0,89,2020-09-15,18520.5,0,18520.5
2020-09-26,"London","B.1.1.7",1,478,2020-09-22,18527.5,0.00209205020920502,18527.5
2020-10-03,"London","B.1.1.7",1,244,2020-09-29,18534.5,0.00409836065573771,18534.5
2020-10-10,"London","B.1.1.7",1,329,2020-10-06,18541.5,0.00303951367781155,18541.5
2020-10-17,"London","B.1.1.7",0,625,2020-10-13,18548.5,0,18548.5
2020-10-24,"London","B.1.1.7",1,1106,2020-10-20,18555.5,0.000904159132007233,18555.5
2020-10-31,"London","B.1.1.7",9,325,2020-10-27,18562.5,0.0276923076923077,18562.5
2020-11-07,"London","B.1.1.7",49,847,2020-11-03,18569.5,0.0578512396694215,18569.5
2020-11-14,"London","B.1.1.7",196,1438,2020-11-10,18576.5,0.136300417246175,18576.5
2020-11-21,"London","B.1.1.7",145,826,2020-11-17,18583.5,0.175544794188862,18583.5
2020-11-28,"London","B.1.1.7",158,461,2020-11-24,18590.5,0.342733188720174,18590.5
2020-12-05,"London","B.1.1.7",211,420,2020-12-01,18597.5,0.502380952380952,18597.5
2020-12-12,"London","B.1.1.7",895,1354,2020-12-08,18604.5,0.661004431314623,18604.5
2020-12-19,"London","B.1.1.7",1855,2387,2020-12-15,18611.5,0.777126099706745,18611.5
2020-12-26,"London","B.1.1.7",859,988,2020-12-22,18618.5,0.869433198380567,18618.5
2021-01-02,"London","B.1.1.7",1859,2001,2020-12-29,18625.5,0.929035482258871,18625.5
2021-01-09,"London","B.1.1.7",1445,1547,2021-01-05,18632.5,0.934065934065934,18632.5
2021-01-16,"London","B.1.1.7",1420,1479,2021-01-12,18639.5,0.960108181203516,18639.5
2021-01-23,"London","B.1.1.7",1580,1639,2021-01-19,18646.5,0.964002440512508,18646.5
2021-01-30,"London","B.1.1.7",1463,1500,2021-01-26,18653.5,0.975333333333333,18653.5
2021-02-06,"London","B.1.1.7",508,509,2021-02-02,18660.5,0.99803536345776,18660.5
2021-02-13,"London","B.1.1.7",660,672,2021-02-09,18667.5,0.982142857142857,18667.5
2021-02-20,"London","B.1.1.7",895,902,2021-02-16,18674.5,0.992239467849224,18674.5
2021-02-27,"London","B.1.1.7",578,584,2021-02-23,18681.5,0.98972602739726,18681.5
2021-03-06,"London","B.1.1.7",635,646,2021-03-02,18688.5,0.98297213622291,18688.5
2021-03-13,"London","B.1.1.7",575,585,2021-03-09,18695.5,0.982905982905983,18695.5
2021-03-20,"London","B.1.1.7",487,515,2021-03-16,18702.5,0.945631067961165,18702.5
2021-03-27,"London","B.1.1.7",618,647,2021-03-23,18709.5,0.955177743431221,18709.5
2021-04-03,"London","B.1.1.7",424,438,2021-03-30,18716.5,0.968036529680365,18716.5
2021-04-10,"London","B.1.1.7",308,351,2021-04-06,18723.5,0.877492877492878,18723.5
2021-04-17,"London","B.1.1.7",274,323,2021-04-13,18730.5,0.848297213622291,18730.5
2021-04-24,"London","B.1.1.7",270,360,2021-04-20,18737.5,0.75,18737.5
2021-05-01,"London","B.1.1.7",180,295,2021-04-27,18744.5,0.610169491525424,18744.5
2021-05-08,"London","B.1.1.7",188,391,2021-05-04,18751.5,0.480818414322251,18751.5
2021-05-15,"London","B.1.1.7",216,468,2021-05-11,18758.5,0.461538461538462,18758.5
2021-05-22,"London","B.1.1.7",191,651,2021-05-18,18765.5,0.293394777265745,18765.5
2021-05-29,"London","B.1.1.7",175,984,2021-05-25,18772.5,0.177845528455285,18772.5
2021-06-05,"London","B.1.1.7",164,1964,2021-06-01,18779.5,0.0835030549898167,18779.5
2021-06-12,"London","B.1.1.7",69,1694,2021-06-08,18786.5,0.0407319952774498,18786.5
2020-09-05,"North West","B.1.1.7",0,67,2020-09-01,18506.5,0,18506.5
2020-09-12,"North West","B.1.1.7",0,527,2020-09-08,18513.5,0,18513.5
2020-09-19,"North West","B.1.1.7",0,507,2020-09-15,18520.5,0,18520.5
2020-09-26,"North West","B.1.1.7",0,763,2020-09-22,18527.5,0,18527.5
2020-10-03,"North West","B.1.1.7",0,347,2020-09-29,18534.5,0,18534.5
2020-10-10,"North West","B.1.1.7",0,990,2020-10-06,18541.5,0,18541.5
2020-10-17,"North West","B.1.1.7",0,1473,2020-10-13,18548.5,0,18548.5
2020-10-24,"North West","B.1.1.7",0,1192,2020-10-20,18555.5,0,18555.5
2020-10-31,"North West","B.1.1.7",0,606,2020-10-27,18562.5,0,18562.5
2020-11-07,"North West","B.1.1.7",3,1562,2020-11-03,18569.5,0.00192061459667093,18569.5
2020-11-14,"North West","B.1.1.7",3,949,2020-11-10,18576.5,0.00316122233930453,18576.5
2020-11-21,"North West","B.1.1.7",4,688,2020-11-17,18583.5,0.00581395348837209,18583.5
2020-11-28,"North West","B.1.1.7",4,650,2020-11-24,18590.5,0.00615384615384615,18590.5
2020-12-05,"North West","B.1.1.7",12,155,2020-12-01,18597.5,0.0774193548387097,18597.5
2020-12-12,"North West","B.1.1.7",55,599,2020-12-08,18604.5,0.0918196994991653,18604.5
2020-12-19,"North West","B.1.1.7",95,432,2020-12-15,18611.5,0.219907407407407,18611.5
2020-12-26,"North West","B.1.1.7",160,481,2020-12-22,18618.5,0.332640332640333,18618.5
2021-01-02,"North West","B.1.1.7",447,773,2020-12-29,18625.5,0.578266494178525,18625.5
2021-01-09,"North West","B.1.1.7",1027,1559,2021-01-05,18632.5,0.658755612572162,18632.5
2021-01-16,"North West","B.1.1.7",2684,3522,2021-01-12,18639.5,0.762067007382169,18639.5
2021-01-23,"North West","B.1.1.7",2822,3310,2021-01-19,18646.5,0.852567975830816,18646.5
2021-01-30,"North West","B.1.1.7",4360,4832,2021-01-26,18653.5,0.902317880794702,18653.5
2021-02-06,"North West","B.1.1.7",1004,1063,2021-02-02,18660.5,0.944496707431797,18660.5
2021-02-13,"North West","B.1.1.7",1855,1929,2021-02-09,18667.5,0.961638154484189,18667.5
2021-02-20,"North West","B.1.1.7",2453,2496,2021-02-16,18674.5,0.982772435897436,18674.5
2021-02-27,"North West","B.1.1.7",1868,1883,2021-02-23,18681.5,0.992033988316516,18681.5
2021-03-06,"North West","B.1.1.7",1680,1710,2021-03-02,18688.5,0.982456140350877,18688.5
2021-03-13,"North West","B.1.1.7",1397,1406,2021-03-09,18695.5,0.993598862019915,18695.5
2021-03-20,"North West","B.1.1.7",2013,2025,2021-03-16,18702.5,0.994074074074074,18702.5
2021-03-27,"North West","B.1.1.7",2685,2704,2021-03-23,18709.5,0.992973372781065,18709.5
2021-04-03,"North West","B.1.1.7",1769,1783,2021-03-30,18716.5,0.99214806505889,18716.5
2021-04-10,"North West","B.1.1.7",878,891,2021-04-06,18723.5,0.985409652076319,18723.5
2021-04-17,"North West","B.1.1.7",741,768,2021-04-13,18730.5,0.96484375,18730.5
2021-04-24,"North West","B.1.1.7",803,870,2021-04-20,18737.5,0.922988505747126,18737.5
2021-05-01,"North West","B.1.1.7",875,1116,2021-04-27,18744.5,0.78405017921147,18744.5
2021-05-08,"North West","B.1.1.7",803,1585,2021-05-04,18751.5,0.506624605678233,18751.5
2021-05-15,"North West","B.1.1.7",662,1936,2021-05-11,18758.5,0.341942148760331,18758.5
2021-05-22,"North West","B.1.1.7",515,2914,2021-05-18,18765.5,0.176733013040494,18765.5
2021-05-29,"North West","B.1.1.7",408,4487,2021-05-25,18772.5,0.0909293514597727,18772.5
2021-06-05,"North West","B.1.1.7",233,6423,2021-06-01,18779.5,0.0362758835435155,18779.5
2021-06-12,"North West","B.1.1.7",160,6282,2021-06-08,18786.5,0.0254695956701687,18786.5
2020-09-05,"South West","B.1.1.7",0,135,2020-09-01,18506.5,0,18506.5
2020-09-12,"South West","B.1.1.7",0,62,2020-09-08,18513.5,0,18513.5
2020-09-19,"South West","B.1.1.7",0,39,2020-09-15,18520.5,0,18520.5
2020-09-26,"South West","B.1.1.7",0,141,2020-09-22,18527.5,0,18527.5
2020-10-03,"South West","B.1.1.7",0,71,2020-09-29,18534.5,0,18534.5
2020-10-10,"South West","B.1.1.7",0,230,2020-10-06,18541.5,0,18541.5
2020-10-17,"South West","B.1.1.7",0,108,2020-10-13,18548.5,0,18548.5
2020-10-24,"South West","B.1.1.7",0,186,2020-10-20,18555.5,0,18555.5
2020-10-31,"South West","B.1.1.7",0,87,2020-10-27,18562.5,0,18562.5
2020-11-07,"South West","B.1.1.7",1,114,2020-11-03,18569.5,0.0087719298245614,18569.5
2020-11-14,"South West","B.1.1.7",7,219,2020-11-10,18576.5,0.0319634703196347,18576.5
2020-11-21,"South West","B.1.1.7",2,102,2020-11-17,18583.5,0.0196078431372549,18583.5
2020-11-28,"South West","B.1.1.7",5,112,2020-11-24,18590.5,0.0446428571428571,18590.5
2020-12-05,"South West","B.1.1.7",11,43,2020-12-01,18597.5,0.255813953488372,18597.5
2020-12-12,"South West","B.1.1.7",25,97,2020-12-08,18604.5,0.257731958762887,18604.5
2020-12-19,"South West","B.1.1.7",62,156,2020-12-15,18611.5,0.397435897435897,18611.5
2020-12-26,"South West","B.1.1.7",46,80,2020-12-22,18618.5,0.575,18618.5
2021-01-02,"South West","B.1.1.7",87,127,2020-12-29,18625.5,0.68503937007874,18625.5
2021-01-09,"South West","B.1.1.7",198,259,2021-01-05,18632.5,0.764478764478765,18632.5
2021-01-16,"South West","B.1.1.7",389,468,2021-01-12,18639.5,0.831196581196581,18639.5
2021-01-23,"South West","B.1.1.7",235,258,2021-01-19,18646.5,0.910852713178295,18646.5
2021-01-30,"South West","B.1.1.7",264,279,2021-01-26,18653.5,0.946236559139785,18653.5
2021-02-06,"South West","B.1.1.7",89,92,2021-02-02,18660.5,0.967391304347826,18660.5
2021-02-13,"South West","B.1.1.7",195,197,2021-02-09,18667.5,0.989847715736041,18667.5
2021-02-20,"South West","B.1.1.7",264,272,2021-02-16,18674.5,0.970588235294118,18674.5
2021-02-27,"South West","B.1.1.7",189,190,2021-02-23,18681.5,0.994736842105263,18681.5
2021-03-06,"South West","B.1.1.7",203,209,2021-03-02,18688.5,0.971291866028708,18688.5
2021-03-13,"South West","B.1.1.7",139,140,2021-03-09,18695.5,0.992857142857143,18695.5
2021-03-20,"South West","B.1.1.7",102,103,2021-03-16,18702.5,0.990291262135922,18702.5
2021-03-27,"South West","B.1.1.7",150,150,2021-03-23,18709.5,1,18709.5
2021-04-03,"South West","B.1.1.7",98,100,2021-03-30,18716.5,0.98,18716.5
2021-04-10,"South West","B.1.1.7",91,93,2021-04-06,18723.5,0.978494623655914,18723.5
2021-04-17,"South West","B.1.1.7",46,47,2021-04-13,18730.5,0.978723404255319,18730.5
2021-04-24,"South West","B.1.1.7",30,31,2021-04-20,18737.5,0.967741935483871,18737.5
2021-05-01,"South West","B.1.1.7",27,30,2021-04-27,18744.5,0.9,18744.5
2021-05-08,"South West","B.1.1.7",13,20,2021-05-04,18751.5,0.65,18751.5
2021-05-15,"South West","B.1.1.7",31,54,2021-05-11,18758.5,0.574074074074074,18758.5
2021-05-22,"South West","B.1.1.7",71,133,2021-05-18,18765.5,0.533834586466165,18765.5
2021-05-29,"South West","B.1.1.7",43,166,2021-05-25,18772.5,0.259036144578313,18772.5
2021-06-05,"South West","B.1.1.7",42,425,2021-06-01,18779.5,0.0988235294117647,18779.5
2021-06-12,"South West","B.1.1.7",49,1039,2021-06-08,18786.5,0.0471607314725698,18786.5
2020-09-05,"South East","B.1.1.7",0,233,2020-09-01,18506.5,0,18506.5
2020-09-12,"South East","B.1.1.7",0,140,2020-09-08,18513.5,0,18513.5
2020-09-19,"South East","B.1.1.7",0,48,2020-09-15,18520.5,0,18520.5
2020-09-26,"South East","B.1.1.7",1,178,2020-09-22,18527.5,0.00561797752808989,18527.5
2020-10-03,"South East","B.1.1.7",1,57,2020-09-29,18534.5,0.0175438596491228,18534.5
2020-10-10,"South East","B.1.1.7",0,261,2020-10-06,18541.5,0,18541.5
2020-10-17,"South East","B.1.1.7",5,300,2020-10-13,18548.5,0.0166666666666667,18548.5
2020-10-24,"South East","B.1.1.7",22,512,2020-10-20,18555.5,0.04296875,18555.5
2020-10-31,"South East","B.1.1.7",10,295,2020-10-27,18562.5,0.0338983050847458,18562.5
2020-11-07,"South East","B.1.1.7",55,470,2020-11-03,18569.5,0.117021276595745,18569.5
2020-11-14,"South East","B.1.1.7",256,918,2020-11-10,18576.5,0.278867102396514,18576.5
2020-11-21,"South East","B.1.1.7",143,462,2020-11-17,18583.5,0.30952380952381,18583.5
2020-11-28,"South East","B.1.1.7",240,385,2020-11-24,18590.5,0.623376623376623,18590.5
2020-12-05,"South East","B.1.1.7",170,233,2020-12-01,18597.5,0.729613733905579,18597.5
2020-12-12,"South East","B.1.1.7",619,811,2020-12-08,18604.5,0.763255240443896,18604.5
2020-12-19,"South East","B.1.1.7",1128,1412,2020-12-15,18611.5,0.798866855524079,18611.5
2020-12-26,"South East","B.1.1.7",375,445,2020-12-22,18618.5,0.842696629213483,18618.5
2021-01-02,"South East","B.1.1.7",780,863,2020-12-29,18625.5,0.903823870220162,18625.5
2021-01-09,"South East","B.1.1.7",885,951,2021-01-05,18632.5,0.930599369085173,18632.5
2021-01-16,"South East","B.1.1.7",804,852,2021-01-12,18639.5,0.943661971830986,18639.5
2021-01-23,"South East","B.1.1.7",813,851,2021-01-19,18646.5,0.955346650998825,18646.5
2021-01-30,"South East","B.1.1.7",1034,1069,2021-01-26,18653.5,0.967259120673527,18653.5
2021-02-06,"South East","B.1.1.7",266,273,2021-02-02,18660.5,0.974358974358974,18660.5
2021-02-13,"South East","B.1.1.7",587,597,2021-02-09,18667.5,0.983249581239531,18667.5
2021-02-20,"South East","B.1.1.7",819,828,2021-02-16,18674.5,0.989130434782609,18674.5
2021-02-27,"South East","B.1.1.7",516,526,2021-02-23,18681.5,0.980988593155893,18681.5
2021-03-06,"South East","B.1.1.7",697,704,2021-03-02,18688.5,0.990056818181818,18688.5
2021-03-13,"South East","B.1.1.7",686,699,2021-03-09,18695.5,0.98140200286123,18695.5
2021-03-20,"South East","B.1.1.7",480,484,2021-03-16,18702.5,0.991735537190083,18702.5
2021-03-27,"South East","B.1.1.7",553,554,2021-03-23,18709.5,0.998194945848375,18709.5
2021-04-03,"South East","B.1.1.7",324,327,2021-03-30,18716.5,0.990825688073395,18716.5
2021-04-10,"South East","B.1.1.7",380,387,2021-04-06,18723.5,0.981912144702842,18723.5
2021-04-17,"South East","B.1.1.7",301,317,2021-04-13,18730.5,0.949526813880126,18730.5
2021-04-24,"South East","B.1.1.7",227,261,2021-04-20,18737.5,0.869731800766284,18737.5
2021-05-01,"South East","B.1.1.7",174,218,2021-04-27,18744.5,0.798165137614679,18744.5
2021-05-08,"South East","B.1.1.7",178,236,2021-05-04,18751.5,0.754237288135593,18751.5
2021-05-15,"South East","B.1.1.7",139,238,2021-05-11,18758.5,0.584033613445378,18758.5
2021-05-22,"South East","B.1.1.7",104,286,2021-05-18,18765.5,0.363636363636364,18765.5
2021-05-29,"South East","B.1.1.7",127,652,2021-05-25,18772.5,0.19478527607362,18772.5
2021-06-05,"South East","B.1.1.7",56,1058,2021-06-01,18779.5,0.052930056710775,18779.5
2021-06-12,"South East","B.1.1.7",34,880,2021-06-08,18786.5,0.0386363636363636,18786.5
