"LINEAGE2","DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date"
"B.1.617.2",18610,"North East",0.001,7.62028309563547e-22,NA,0.001,0.001,2020-12-14
"B.1.1.7",18614,"North East",0.364246253457005,0.0098489919410602,NA,0.344942583968501,0.383549922945508,2020-12-18
"other",18614,"North East",0.169206675454168,0.00477274644490864,NA,0.159852264314805,0.17856108659353,2020-12-18
"B.1.177+",18614,"North East",0.466529253068003,0.00864710843602123,NA,0.449581231962989,0.483477274173017,2020-12-18
"B.1.525",18614,"North East",0.001,5.05805246566839e-21,NA,0.001,0.001,2020-12-18
"B.1.351",18614,"North East",0.001,8.94819290987168e-06,NA,0.001,0.001,2020-12-18
"P.1",18614,"North East",0.001,7.84699472219231e-20,NA,0.001,0.001,2020-12-18
"B.1.617.1",18614,"North East",0.001,3.47523606382232e-41,NA,0.001,0.001,2020-12-18
"B.1.617.2",18614,"North East",0.001,9.59785479196682e-21,NA,0.001,0.001,2020-12-18
"B.1.1.7",18618,"North East",0.445998828466357,0.0104415453464617,NA,0.42553377564435,0.466463881288364,2020-12-22
"other",18618,"North East",0.146331833335876,0.00440738824661243,NA,0.13769351110663,0.154970155565121,2020-12-22
"B.1.177+",18618,"North East",0.40764376332642,0.00877897703253132,NA,0.390437284521555,0.424850242131286,2020-12-22
"B.1.525",18618,"North East",0.001,6.42472976220141e-21,NA,0.001,0.001,2020-12-22
"B.1.351",18618,"North East",0.001,1.24524755103927e-05,NA,0.001,0.001,2020-12-22
"P.1",18618,"North East",0.001,1.50792890703272e-19,NA,0.001,0.001,2020-12-22
"B.1.617.1",18618,"North East",0.001,8.06568321081329e-39,NA,0.001,0.001,2020-12-22
"B.1.617.2",18618,"North East",0.001,1.1016408698371e-19,NA,0.001,0.001,2020-12-22
"B.1.1.7",18622,"North East",0.528966081475233,0.0104804135242506,NA,0.508424848424615,0.54950731452585,2020-12-26
"other",18622,"North East",0.124352544318661,0.00401501722396872,NA,0.116483255162374,0.132221833474948,2020-12-26
"B.1.177+",18622,"North East",0.346645948347896,0.00855836078212642,NA,0.329871869448228,0.363420027247564,2020-12-26
"B.1.525",18622,"North East",0.001,8.11986014712305e-21,NA,0.001,0.001,2020-12-26
"B.1.351",18622,"North East",0.001,1.67685409384159e-05,NA,0.001,0.001,2020-12-26
"P.1",18622,"North East",0.001,2.71578080376163e-19,NA,0.001,0.001,2020-12-26
"B.1.617.1",18622,"North East",0.001,1.50592684997928e-36,NA,0.001,0.001,2020-12-26
"B.1.617.2",18622,"North East",0.001,1.14949192607304e-18,NA,0.001,0.001,2020-12-26
"B.1.1.7",18626,"North East",0.608566249173654,0.00998747378290048,NA,0.588991160262631,0.628141338084677,2020-12-30
"other",18626,"North East",0.104044553123271,0.00359642389992769,NA,0.0969956918062735,0.111093414440268,2020-12-30
"B.1.177+",18626,"North East",0.28734177861619,0.00798445049753104,NA,0.271692543204687,0.302991014027694,2020-12-30
"B.1.525",18626,"North East",0.001,1.02858828486824e-20,NA,0.001,0.001,2020-12-30
"B.1.351",18626,"North East",0.001,2.18828925112366e-05,NA,0.001,0.001,2020-12-30
"P.1",18626,"North East",0.001,4.57479754409597e-19,NA,0.001,0.001,2020-12-30
"B.1.617.1",18626,"North East",0.001,2.25020036388327e-34,NA,0.001,0.001,2020-12-30
"B.1.617.2",18626,"North East",0.001,1.08945167302061e-17,NA,0.001,0.001,2020-12-30
"B.1.1.7",18630,"North East",0.681073444621027,0.00908754542189347,NA,0.663262182886244,0.69888470635581,2021-01-03
"other",18630,"North East",0.0859957073075147,0.00316461388851388,NA,0.0797931780610523,0.0921982365539772,2021-01-03
"B.1.177+",18630,"North East",0.23286934815827,0.00714096892850574,NA,0.218873306243679,0.246865390072861,2021-01-03
"B.1.525",18630,"North East",0.001,1.30737129766129e-20,NA,0.001,0.001,2021-01-03
"B.1.351",18630,"North East",0.001,2.77516640371968e-05,NA,0.001,0.001,2021-01-03
"P.1",18630,"North East",0.001,7.20775903402063e-19,NA,0.001,0.001,2021-01-03
"B.1.617.1",18630,"North East",0.001,2.68053722314277e-32,NA,0.001,0.001,2021-01-03
"B.1.617.2",18630,"North East",0.001,9.38371170416573e-17,NA,0.001,0.001,2021-01-03
"B.1.1.7",18634,"North East",0.744188869342303,0.00795449514217702,NA,0.728598345348437,0.759779393336169,2021-01-07
"other",18634,"North East",0.0705095367442401,0.00274020921316514,NA,0.0651388253763316,0.0758802481121486,2021-01-07
"B.1.177+",18634,"North East",0.185224036390684,0.00615349448429639,NA,0.173163408822397,0.19728466395897,2021-01-07
"B.1.525",18634,"North East",0.001,1.65949618984564e-20,NA,0.001,0.001,2021-01-07
"B.1.351",18634,"North East",0.001,3.43235051643134e-05,NA,0.001,0.001,2021-01-07
"P.1",18634,"North East",0.001,1.06723408998574e-18,NA,0.001,0.001,2021-01-07
"B.1.617.1",18634,"North East",0.001,2.5380643260555e-30,NA,0.001,0.001,2021-01-07
"B.1.617.2",18634,"North East",0.001,7.35557268013531e-16,NA,0.001,0.001,2021-01-07
"B.1.1.7",18638,"North East",0.797096622289324,0.00675393654369789,NA,0.783859149909807,0.81033409466884,2021-01-11
"other",18638,"North East",0.0576092040203066,0.00234360524988269,NA,0.0530158221365576,0.0622025859040557,2021-01-11
"B.1.177+",18638,"North East",0.145198700944721,0.00514346580880278,NA,0.135117693203755,0.155279708685688,2021-01-11
"B.1.525",18638,"North East",0.001,2.08970015768029e-20,NA,0.001,0.001,2021-01-11
"B.1.351",18638,"North East",0.001,4.1558204379464e-05,NA,0.001,0.001,2021-01-11
"P.1",18638,"North East",0.001,1.5140379344389e-18,NA,0.001,0.001,2021-01-11
"B.1.617.1",18638,"North East",0.001,1.90498279493979e-28,NA,0.001,0.001,2021-01-11
"B.1.617.2",18638,"North East",0.001,5.25642873288263e-15,NA,0.001,0.001,2021-01-11
"B.1.1.7",18642,"North East",0.840144159156631,0.00560837158951943,NA,0.829151952829255,0.851136365484007,2021-01-15
"other",18642,"North East",0.0471095661517111,0.0019892773138188,NA,0.0432106542613637,0.0510084780420585,2021-01-15
"B.1.177+",18642,"North East",0.112631125755206,0.00420000699358097,NA,0.104399263312971,0.120862988197441,2021-01-15
"B.1.525",18642,"North East",0.001,2.59666790980346e-20,NA,0.001,0.001,2021-01-15
"B.1.351",18642,"North East",0.001,4.94351767651174e-05,NA,0.001,0.001,2021-01-15
"P.1",18642,"North East",0.001,2.17282025923056e-18,NA,0.001,0.001,2021-01-15
"B.1.617.1",18642,"North East",0.001,1.13018324324139e-26,NA,0.001,0.001,2021-01-15
"B.1.617.2",18642,"North East",0.001,3.43011832283583e-14,NA,0.001,0.001,2021-01-15
"B.1.1.7",18646,"North East",0.874387973094107,0.00458900837475685,NA,0.865393681954831,0.883382264233383,2021-01-19
"other",18646,"North East",0.0387093473007745,0.00168410462203323,NA,0.035408562895392,0.0420101317061571,2021-01-19
"B.1.177+",18646,"North East",0.0867661582882076,0.0033730840848443,NA,0.0801550349650876,0.0933772816113277,2021-01-19
"B.1.525",18646,"North East",0.001,3.17465466441331e-20,NA,0.001,0.001,2021-01-19
"B.1.351",18646,"North East",0.001,5.79521206701776e-05,NA,0.001,0.001,2021-01-19
"P.1",18646,"North East",0.001,3.43091210095865e-18,NA,0.001,0.001,2021-01-19
"B.1.617.1",18646,"North East",0.001,5.28258853843371e-25,NA,0.001,0.001,2021-01-19
"B.1.617.2",18646,"North East",0.001,2.04653362856037e-13,NA,0.001,0.001,2021-01-19
"B.1.1.7",18650,"North East",0.90119345914399,0.00372439128630928,NA,0.893893786358489,0.908493131929491,2021-01-23
"other",18650,"North East",0.0320657882864656,0.0014284581111969,NA,0.0292660618350955,0.0348655147378356,2021-01-23
"B.1.177+",18650,"North East",0.0665811968607209,0.0026801833627529,NA,0.0613281339977618,0.07183425972368,2021-01-23
"B.1.525",18650,"North East",0.001,3.81523674762731e-20,NA,0.001,0.001,2021-01-23
"B.1.351",18650,"North East",0.001,6.71196890338483e-05,NA,0.001,0.001,2021-01-23
"P.1",18650,"North East",0.001,6.06549115291189e-18,NA,0.001,0.001,2021-01-23
"B.1.617.1",18650,"North East",0.001,1.94069620758166e-23,NA,0.001,0.001,2021-01-23
"B.1.617.2",18650,"North East",0.001,1.1177771104278e-12,NA,0.001,0.001,2021-01-23
"B.1.1.7",18654,"North East",0.921972438580929,0.00301415498243322,NA,0.916064803371538,0.927880073790321,2021-01-27
"other",18654,"North East",0.0268343975491366,0.00121799407356632,NA,0.0244471730315634,0.0292216220667098,2021-01-27
"B.1.177+",18654,"North East",0.0510088964949234,0.00211726281378134,NA,0.046859137634106,0.0551586553557407,2021-01-27
"B.1.525",18654,"North East",0.001,4.51004298950694e-20,NA,0.001,0.001,2021-01-27
"B.1.351",18654,"North East",0.001,7.69650176303107e-05,NA,0.001,0.001,2021-01-27
"P.1",18654,"North East",0.001,1.11672159649709e-17,NA,0.001,0.001,2021-01-27
"B.1.617.1",18654,"North East",0.001,5.63621116812091e-22,NA,0.001,0.001,2021-01-27
"B.1.617.2",18654,"North East",0.001,5.60770363812925e-12,NA,0.001,0.001,2021-01-27
"B.1.1.7",18658,"North East",0.937992906615055,0.0024430121231522,NA,0.933204690839882,0.942781122390228,2021-01-31
"other",18658,"North East",0.0227163009569186,0.0010465814249072,NA,0.0206650390572118,0.0247675628566253,2021-01-31
"B.1.177+",18658,"North East",0.0390800937045995,0.00166930266631319,NA,0.035808320599329,0.04235186680987,2021-01-31
"B.1.525",18658,"North East",0.001,5.25099395403421e-20,NA,0.001,0.001,2021-01-31
"B.1.351",18658,"North East",0.001,8.75216449009321e-05,NA,0.001,0.001,2021-01-31
"P.1",18658,"North East",0.001,2.01686124216661e-17,NA,0.001,0.001,2021-01-31
"B.1.617.1",18658,"North East",0.001,1.30489080016347e-20,NA,0.001,0.001,2021-01-31
"B.1.617.2",18658,"North East",0.001,2.59393629715656e-11,NA,0.001,0.001,2021-01-31
"B.1.1.7",18662,"North East",0.950312841897331,0.00199015291619331,NA,0.946412213857865,0.954213469936797,2021-02-04
"other",18662,"North East",0.0194696933358942,0.000907942873186916,NA,0.017690158004428,0.0212492286673604,2021-02-04
"B.1.177+",18662,"North East",0.0299785659447126,0.0013175119499416,NA,0.0273962899736259,0.0325608419157992,2021-02-04
"B.1.525",18662,"North East",0.001,6.02996742274747e-20,NA,0.001,0.001,2021-02-04
"B.1.351",18662,"North East",0.001,9.88210288910717e-05,NA,0.001,0.001,2021-02-04
"P.1",18662,"North East",0.001,3.49961426001274e-17,NA,0.001,0.001,2021-02-04
"B.1.617.1",18662,"North East",0.001,2.42750022434363e-19,NA,0.001,0.001,2021-02-04
"B.1.617.2",18662,"North East",0.001,1.11001613896837e-10,NA,0.001,0.001,2021-02-04
"B.1.1.7",18666,"North East",0.959781442703334,0.00163441272447407,NA,0.956578052627491,0.962984832779178,2021-02-08
"other",18666,"North East",0.0169038564879313,0.000796331353577831,NA,0.0153430757151587,0.0184646372607038,2021-02-08
"B.1.177+",18666,"North East",0.0230457853058178,0.00104333853182208,NA,0.0210008793597636,0.0250906912518719,2021-02-08
"B.1.525",18666,"North East",0.001,6.83878598219171e-20,NA,0.001,0.001,2021-02-08
"B.1.351",18666,"North East",0.001,0.000110889371833441,NA,0.001,0.001,2021-02-08
"P.1",18666,"North East",0.001,5.81979865621441e-17,NA,0.001,0.001,2021-02-08
"B.1.617.1",18666,"North East",0.001,3.65616412339304e-18,NA,0.001,0.001,2021-02-08
"B.1.617.2",18666,"North East",0.001,4.40744911270548e-10,NA,0.001,0.001,2021-02-08
"B.1.1.7",18670,"North East",0.967063604243133,0.00135677558064605,NA,0.964404372969963,0.969722835516302,2021-02-12
"other",18670,"North East",0.0148707229206572,0.000706809444129687,NA,0.0134854018662303,0.0162560439750842,2021-02-12
"B.1.177+",18670,"North East",0.0177648822858497,0.000830358675381356,NA,0.0161374091878519,0.0193923553838476,2021-02-12
"B.1.525",18670,"North East",0.001,7.66918717566049e-20,NA,0.001,0.001,2021-02-12
"B.1.351",18670,"North East",0.001,0.00012374590993719,NA,0.001,0.001,2021-02-12
"P.1",18670,"North East",0.001,9.30300379305471e-17,NA,0.001,0.001,2021-02-12
"B.1.617.1",18670,"North East",0.001,4.49090512922137e-17,NA,0.001,0.001,2021-02-12
"B.1.617.2",18670,"North East",0.001,1.62817832568567e-09,NA,0.001,0.001,2021-02-12
"B.1.1.7",18674,"North East",0.972671733605763,0.00114127602829109,NA,0.970434873693893,0.974908593517632,2021-02-16
"other",18674,"North East",0.0132564051654829,0.000635299480074549,NA,0.0120112410651398,0.0145015692658261,2021-02-16
"B.1.177+",18674,"North East",0.0137373030787257,0.000664902221064242,NA,0.0124341186721991,0.0150404874852523,2021-02-16
"B.1.525",18674,"North East",0.001,8.51281981721353e-20,NA,0.001,0.001,2021-02-16
"B.1.351",18674,"North East",0.001,0.0001374023034124,NA,0.001,0.001,2021-02-16
"P.1",18674,"North East",0.001,1.43504707269576e-16,NA,0.001,0.001,2021-02-16
"B.1.617.1",18674,"North East",0.001,4.53054281577294e-16,NA,0.001,0.001,2021-02-16
"B.1.617.2",18674,"North East",0.001,5.60979862780045e-09,NA,0.001,0.001,2021-02-16
"B.1.1.7",18678,"North East",0.976996855549212,0.000975048447526973,NA,0.975085795708877,0.978907915389546,2021-02-20
"other",18678,"North East",0.0119737472087957,0.000578520441379158,NA,0.0108398679793724,0.0131076264382191,2021-02-20
"B.1.177+",18678,"North East",0.010659148905395,0.000536018016350089,NA,0.00960857289828422,0.0117097249125058,2021-02-20
"B.1.525",18678,"North East",0.001,9.36128016440702e-20,NA,0.001,0.001,2021-02-20
"B.1.351",18678,"North East",0.001,0.000151862824577595,NA,0.001,0.001,2021-02-20
"P.1",18678,"North East",0.001,2.14394802057065e-16,NA,0.001,0.001,2021-02-20
"B.1.617.1",18678,"North East",0.001,3.77980411664305e-15,NA,0.001,0.001,2021-02-20
"B.1.617.2",18678,"North East",0.001,1.80686764144422e-08,NA,0.001,0.001,2021-02-20
"B.1.1.7",18682,"North East",0.980335638938189,0.000847982297877586,NA,0.978673624174821,0.981997653701556,2021-02-24
"other",18682,"North East",0.0109562099629584,0.000533880922285387,NA,0.009909822583246,0.0120025973426708,2021-02-24
"B.1.177+",18682,"North East",0.0083002496312236,0.00043514825905466,NA,0.00744737471554117,0.00915312454690604,2021-02-24
"B.1.525",18682,"North East",0.001,1.02061871288733e-19,NA,0.001,0.001,2021-02-24
"B.1.351",18682,"North East",0.001,0.000167125117258327,NA,0.001,0.001,2021-02-24
"P.1",18682,"North East",0.001,3.11182044634856e-16,NA,0.001,0.001,2021-02-24
"B.1.617.1",18682,"North East",0.001,2.62561550081871e-14,NA,0.001,0.001,2021-02-24
"B.1.617.2",18682,"North East",0.001,5.45245155636214e-08,NA,0.001,0.001,2021-02-24
"B.1.1.7",18686,"North East",0.982912437673814,0.000752238249124496,NA,0.981438077797736,0.984386797549891,2021-02-28
"other",18686,"North East",0.0101530468551434,0.000499364947611622,NA,0.00917430954268291,0.0111317841676039,2021-02-28
"B.1.177+",18686,"North East",0.00648690512351398,0.000355713534776724,NA,0.00578971940653817,0.0071840908404898,2021-02-28
"B.1.525",18686,"North East",0.001,1.10392897894278e-19,NA,0.001,0.001,2021-02-28
"B.1.351",18686,"North East",0.001,0.000183181361474607,NA,0.001,0.001,2021-02-28
"P.1",18686,"North East",0.001,4.3994279890534e-16,NA,0.001,0.001,2021-02-28
"B.1.617.1",18686,"North East",0.001,1.52874571102745e-13,NA,0.001,0.001,2021-02-28
"B.1.617.2",18686,"North East",0.001,1.54477549942078e-07,NA,0.001,0.001,2021-02-28
"B.1.1.7",18690,"North East",0.984896565698302,0.000681757998989101,NA,0.983560344574111,0.986232786822493,2021-03-04
"other",18690,"North East",0.00952558667583924,0.000473427702950253,NA,0.00859768542877322,0.0104534879229053,2021-03-04
"B.1.177+",18690,"North East",0.00508821643047397,0.000292707709077743,NA,0.00451451986268436,0.00566191299826357,2021-03-04
"B.1.525",18690,"North East",0.001,1.18525985821073e-19,NA,0.001,0.001,2021-03-04
"B.1.351",18690,"North East",0.001,0.000200019714283757,NA,0.001,0.001,2021-03-04
"P.1",18690,"North East",0.001,6.07169114171887e-16,NA,0.001,0.001,2021-03-04
"B.1.617.1",18690,"North East",0.001,7.51021677366529e-13,NA,0.001,0.001,2021-03-04
"B.1.617.2",18690,"North East",0.001,4.11774727582742e-07,NA,0.001,0.001,2021-03-04
"B.1.1.7",18694,"North East",0.986415407066455,0.000631834591504656,NA,0.98517703402292,0.987653780109991,2021-03-08
"other",18694,"North East",0.00904440976701572,0.000454907434791288,NA,0.00815280757852529,0.00993601195550615,2021-03-08
"B.1.177+",18694,"North East",0.00400552507049367,0.00024234430464251,NA,0.00353053896153595,0.00448051117945139,2021-03-08
"B.1.525",18694,"North East",0.001,1.26385310339869e-19,NA,0.001,0.001,2021-03-08
"B.1.351",18694,"North East",0.001,0.000217625907301644,NA,0.001,0.001,2021-03-08
"P.1",18694,"North East",0.001,8.19529919561266e-16,NA,0.001,0.001,2021-03-08
"B.1.617.1",18694,"North East",0.001,3.13354799354552e-12,NA,0.001,0.001,2021-03-08
"B.1.617.2",18694,"North East",0.001,1.03492165963466e-06,NA,0.001,0.001,2021-03-08
"B.1.1.7",18698,"North East",0.987563937724335,0.000598775302268382,NA,0.986390359697057,0.988737515751614,2021-03-12
"other",18698,"North East",0.00868721919124828,0.000442954348105127,NA,0.00781904462216681,0.00955539376032975,2021-03-12
"B.1.177+",18698,"North East",0.00316437855921744,0.000201766153042407,NA,0.00276892416595512,0.00355983295247975,2021-03-12
"B.1.525",18698,"North East",0.001,1.3390062098335e-19,NA,0.001,0.001,2021-03-12
"B.1.351",18698,"North East",0.001,0.000235984856429813,NA,0.001,0.00103962372021707,2021-03-12
"P.1",18698,"North East",0.001,1.08358397608324e-15,NA,0.001,0.001,2021-03-12
"B.1.617.1",18698,"North East",0.001,1.11772798755293e-11,NA,0.001,0.001,2021-03-12
"B.1.617.2",18698,"North East",0.001,2.45812686542129e-06,NA,0.001,0.001,2021-03-12
"B.1.1.7",18702,"North East",0.988410961528749,0.000579669061186491,NA,0.987274831045871,0.989547092011626,2021-03-16
"other",18702,"North East",0.00843723918660104,0.000436974861049123,NA,0.00758078419679537,0.00929369417640672,2021-03-16
"B.1.177+",18702,"North East",0.00250847540719848,0.000168815943598029,NA,0.0021776022377302,0.00283934857666676,2021-03-16
"B.1.525",18702,"North East",0.001,1.41008666116071e-19,NA,0.001,0.001,2021-03-16
"B.1.351",18702,"North East",0.001,0.000255082060602691,NA,0.001,0.00112397785277954,2021-03-16
"P.1",18702,"North East",0.001,1.40546162464501e-15,NA,0.001,0.001,2021-03-16
"B.1.617.1",18702,"North East",0.001,3.430943385883e-11,NA,0.001,0.001,2021-03-16
"B.1.617.2",18702,"North East",0.001,5.53190582010104e-06,NA,0.001,0.001,2021-03-16
"B.1.1.7",18706,"North East",0.989001873961076,0.000572263428142342,NA,0.987880258252248,0.990123489669905,2021-03-20
"other",18706,"North East",0.00828200385661396,0.000436588559097502,NA,0.00742630600472062,0.0091377017085073,2021-03-20
"B.1.177+",18706,"North East",0.00199512681498073,0.000141859494486136,NA,0.00171708731492285,0.00227316631503862,2021-03-20
"B.1.525",18706,"North East",0.001,1.47654355149264e-19,NA,0.001,0.001,2021-03-20
"B.1.351",18706,"North East",0.001,0.00027490439565086,NA,0.001,0.00121150961551759,2021-03-20
"P.1",18706,"North East",0.001,1.79053465889501e-15,NA,0.001,0.001,2021-03-20
"B.1.617.1",18706,"North East",0.001,9.12361638862431e-11,NA,0.001,0.001,2021-03-20
"B.1.617.2",18706,"North East",0.001,1.18324566881778e-05,NA,0.001,0.001,2021-03-20
"B.1.1.7",18710,"North East",0.989357017275349,0.000574980527536197,NA,0.988230076149566,0.990483958401131,2021-03-24
"other",18710,"North East",0.00821242261843215,0.000441594702665218,NA,0.00734691290544464,0.00907793233141965,2021-03-24
"B.1.177+",18710,"North East",0.00159186440208399,0.00011965201674184,NA,0.00135735075859241,0.00182637804557558,2021-03-24
"B.1.525",18710,"North East",0.001,1.53791362273496e-19,NA,0.001,0.001,2021-03-24
"B.1.351",18710,"North East",0.001,0.00029543958019652,NA,0.001,0.00130213418692389,2021-03-24
"P.1",18710,"North East",0.001,2.24309039390649e-15,NA,0.001,0.001,2021-03-24
"B.1.617.1",18710,"North East",0.001,2.11625336968336e-10,NA,0.001,0.001,2021-03-24
"B.1.617.2",18710,"North East",0.001,2.41513910561049e-05,NA,0.001,0.001,2021-03-24
"B.1.1.7",18714,"North East",0.989463581545273,0.000587201191556745,NA,0.988312688358142,0.990614474732403,2021-03-28
"other",18714,"North East",0.00822202160340872,0.000451944568259417,NA,0.00733622652661176,0.00910781668020568,2021-03-28
"B.1.177+",18714,"North East",0.00127390653210857,0.000101238095465483,NA,0.00107548351113279,0.00147232955308434,2021-03-28
