"LINEAGE2","DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","WEEKDAY","totcases_rollingmean","totcases","totcases_smoothed","cases","cases_rollingmean","cases_smoothed"
"other",18766,"Yorkshire and The Humber",0.0512001388768639,0.00411425590477709,NA,0.0431363454803195,0.0592639322734082,2021-05-19,"Wednesday",278,370,170.460942457484,18.9440513844396,14.2336386077682,8.72762392690428
"B.1.177+",18766,"Yorkshire and The Humber",0.001,5.93194843515177e-06,NA,0.001,0.001,2021-05-19,"Wednesday",278,370,170.460942457484,NA,0.00310650808708304,NA
"B.1.351",18766,"Yorkshire and The Humber",0.001,0.00028384266482203,NA,0.001,0.00151210284369268,2021-05-19,"Wednesday",278,370,170.460942457484,NA,0.265707241255646,NA
"B.1.525",18766,"Yorkshire and The Humber",0.001,0.000253349764320243,NA,0.001,0.00118015759721585,2021-05-19,"Wednesday",278,370,170.460942457484,NA,0.190041129056497,NA
"B.1.617.1",18766,"Yorkshire and The Humber",0.001,8.95254873810004e-05,NA,0.001,0.001,2021-05-19,"Wednesday",278,370,170.460942457484,NA,0.0492439682289384,NA
"B.1.617.2",18766,"Yorkshire and The Humber",0.201719044718125,0.013483586172676,NA,0.175291701437238,0.228146387999012,2021-05-19,"Wednesday",278,370,170.460942457484,74.6360465457063,56.0778944316388,34.385218474275
"P.1",18766,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-19,"Wednesday",278,370,170.460942457484,NA,4.26673060486967e-243,NA
"B.1.1.7",18767,"Yorkshire and The Humber",0.725637778698022,0.0139743573816303,NA,0.698248541522935,0.753027015873109,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,191.568373576278,200.587014540096,125.146305373007
"other",18767,"Yorkshire and The Humber",0.0533897219035289,0.0043358983152919,NA,0.0448915173649289,0.0618879264421289,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,14.0948865825316,14.7584445547612,9.20779848743167
"B.1.177+",18767,"Yorkshire and The Humber",0.001,5.38753276651628e-06,NA,0.001,0.001,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,NA,0.00276005524212646,NA
"B.1.351",18767,"Yorkshire and The Humber",0.001,0.000281950710049386,NA,0.001,0.00149555385907756,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,NA,0.260655729071827,NA
"B.1.525",18767,"Yorkshire and The Humber",0.001,0.000252953000162997,NA,0.001,0.00117215181029935,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,NA,0.186968833254878,NA
"B.1.617.1",18767,"Yorkshire and The Humber",0.001,8.04471581351919e-05,NA,0.001,0.001,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,NA,0.0432337306076475,NA
"B.1.617.2",18767,"Yorkshire and The Humber",0.219186799947681,0.0143375768382225,NA,0.191085665719189,0.247287934176173,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,57.8653151861878,60.5894939855376,37.8018055360923
"P.1",18767,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-20,"Thursday",276.428571428571,264,172.46387804884,NA,4.19253772271775e-243,NA
"B.1.1.7",18768,"Yorkshire and The Humber",0.705119380276635,0.01470953007002,NA,0.676289231109887,0.733949529443383,2021-05-21,"Friday",289.142857142857,298,174.634085243945,210.125575322437,203.880232239987,123.137877962388
"other",18768,"Yorkshire and The Humber",0.0555681272760892,0.00456323181558021,NA,0.0466243572644447,0.0645118972877337,2021-05-21,"Friday",289.142857142857,298,174.634085243945,16.5593019282746,16.0671270866864,9.70408907557894
"B.1.177+",18768,"Yorkshire and The Humber",0.001,4.88206468138533e-06,NA,0.001,0.001,2021-05-21,"Friday",289.142857142857,298,174.634085243945,NA,0.00257439607773541,NA
"B.1.351",18768,"Yorkshire and The Humber",0.001,0.000279543503384392,NA,0.001,0.00147628454487321,2021-05-21,"Friday",289.142857142857,298,174.634085243945,NA,0.268437148080337,NA
"B.1.525",18768,"Yorkshire and The Humber",0.001,0.00025207914182148,NA,0.001,0.00116194566824906,2021-05-21,"Friday",289.142857142857,298,174.634085243945,NA,0.193112624163855,NA
"B.1.617.1",18768,"Yorkshire and The Humber",0.001,7.21029022106127e-05,NA,0.001,0.001,2021-05-21,"Friday",289.142857142857,298,174.634085243945,NA,0.0398071978700822,NA
"B.1.617.2",18768,"Yorkshire and The Humber",0.237569646813212,0.0151911254834711,NA,0.20779558798098,0.267343705645444,2021-05-21,"Friday",289.142857142857,298,174.634085243945,70.7957547503373,68.6915664499917,41.4877579529524
"P.1",18768,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-21,"Friday",289.142857142857,298,174.634085243945,NA,4.32443249560326e-243,NA
"B.1.1.7",18769,"Yorkshire and The Humber",0.683735871623052,0.015423303943872,NA,0.653506751370448,0.713964991875656,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,155.891778730056,201.799758681889,120.994635444838
"other",18769,"Yorkshire and The Humber",0.057719389095199,0.00479547203697876,NA,0.0483204366138517,0.0671183415765463,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,13.1600207137054,17.0354654100973,10.2140851921289
"B.1.177+",18769,"Yorkshire and The Humber",0.001,4.41364574096492e-06,NA,0.001,0.001,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,NA,0.00233830651280977,NA
"B.1.351",18769,"Yorkshire and The Humber",0.001,0.000276606498621285,NA,0.001,0.00145426190752715,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,NA,0.269206627344832,NA
"B.1.525",18769,"Yorkshire and The Humber",0.001,0.00025070584849797,NA,0.001,0.00114947835391714,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,NA,0.194234671289266,NA
"B.1.617.1",18769,"Yorkshire and The Humber",0.001,6.44586286783466e-05,NA,0.001,0.001,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,NA,0.0356620633871447,NA
"B.1.617.2",18769,"Yorkshire and The Humber",0.256845759765903,0.0160370421599082,NA,0.225413734713932,0.288277784817873,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,58.5608332266258,75.8061913823364,45.4517019776326
"P.1",18769,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-22,"Saturday",295.142857142857,228,176.961075857584,NA,4.34325624834437e-243,NA
"B.1.1.7",18770,"Yorkshire and The Humber",0.661535796534885,0.0161072743730249,NA,0.629966118874652,0.693105474195119,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,164.060877540652,195.625585546745,118.701982423999
"other",18770,"Yorkshire and The Humber",0.0598262656902515,0.0050317096365394,NA,0.0499642960219711,0.0696882353585318,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,14.8369138911824,17.6914814255458,10.7348632918358
"B.1.177+",18770,"Yorkshire and The Humber",0.001,3.98043966668793e-06,NA,0.001,0.001,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,NA,0.00208009572115551,NA
"B.1.351",18770,"Yorkshire and The Humber",0.001,0.000273129253138688,NA,0.001,0.00142947650387912,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,NA,0.264413817075448,NA
"B.1.525",18770,"Yorkshire and The Humber",0.001,0.000248814290444939,NA,0.001,0.00113470705776045,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,NA,0.19133897428206,NA
"B.1.617.1",18770,"Yorkshire and The Humber",0.001,5.74783129596008e-05,NA,0.001,0.001,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,NA,0.0312698051840258,NA
"B.1.617.2",18770,"Yorkshire and The Humber",0.276983967317936,0.0168675043981194,NA,0.243924266188551,0.310043668447321,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,68.6920238948482,81.9081160497326,49.700327922571
"P.1",18770,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-23,"Sunday",295.714285714286,248,179.433952094139,NA,4.27199677929074e-243,NA
"B.1.1.7",18771,"Yorkshire and The Humber",0.638578427382425,0.016752666661699,NA,0.605743804080491,0.67141305068436,2021-05-24,"Monday",293.571428571429,322,182.041287361427,205.622253617141,187.468381181555,116.247639001932
"other",18771,"Yorkshire and The Humber",0.0618704005357431,0.00527090344168247,NA,0.0515396196240573,0.072201181447429,2021-05-24,"Monday",293.571428571429,322,182.041287361427,19.9222689725093,18.1633818715646,11.2629673630938
"B.1.177+",18771,"Yorkshire and The Humber",0.001,3.58066584944131e-06,NA,0.001,0.001,2021-05-24,"Monday",293.571428571429,322,182.041287361427,NA,0.00182919469839025,NA
"B.1.351",18771,"Yorkshire and The Humber",0.001,0.000269105933894753,NA,0.001,0.00140194456466821,2021-05-24,"Monday",293.571428571429,322,182.041287361427,NA,0.256730159551203,NA
"B.1.525",18771,"Yorkshire and The Humber",0.001,0.00024638975224394,NA,0.001,0.00111760919016579,2021-05-24,"Monday",293.571428571429,322,182.041287361427,NA,0.186328068206326,NA
"B.1.617.1",18771,"Yorkshire and The Humber",0.001,5.11246899800007e-05,NA,0.001,0.001,2021-05-24,"Monday",293.571428571429,322,182.041287361427,NA,0.0270917597712314,NA
"B.1.617.2",18771,"Yorkshire and The Humber",0.297943457105875,0.0176741207691409,NA,0.263302816939948,0.332584097271803,2021-05-24,"Monday",293.571428571429,322,182.041287361427,95.9377931880918,87.467686336082,54.2380104924676
"P.1",18771,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-24,"Monday",293.571428571429,322,182.041287361427,NA,4.1535750187814e-243,NA
"B.1.1.7",18772,"Yorkshire and The Humber",0.614933666215832,0.0173504779907852,NA,0.580927354239339,0.648939978192326,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,199.23850785393,180.439107201046,113.62191709008
"other",18772,"Yorkshire and The Humber",0.0638325310693117,0.00551187299219083,NA,0.0530294585172587,0.0746356036213648,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,20.681740066457,18.730288402338,11.7944014960822
"B.1.177+",18772,"Yorkshire and The Humber",0.001,3.21259347313448e-06,NA,0.001,0.001,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,NA,0.00161560517362836,NA
"B.1.351",18772,"Yorkshire and The Humber",0.001,0.000264535767878599,NA,0.001,0.00137170974478953,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,NA,0.250361815610628,NA
"B.1.525",18772,"Yorkshire and The Humber",0.001,0.00024342220123278,NA,0.001,0.00109818435106324,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,NA,0.182244261401998,NA
"B.1.617.1",18772,"Yorkshire and The Humber",0.001,4.5359836629963e-05,NA,0.001,0.001,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,NA,0.0235682374280371,NA
"B.1.617.2",18772,"Yorkshire and The Humber",0.319673661800883,0.0184480251208125,NA,0.2835161969782,0.355831126623566,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,103.574266423486,93.8013859055734,59.0664266611708
"P.1",18772,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-25,"Tuesday",293.428571428571,324,184.771014066094,NA,4.05602344691627e-243,NA
"B.1.1.7",18773,"Yorkshire and The Humber",0.590682060450242,0.0178916460566943,NA,0.555615078554983,0.625749042345501,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,206.738721157585,171.635330136542,110.81804972415
"other",18773,"Yorkshire and The Humber",0.0656928169466426,0.00575329624302746,NA,0.0544165635179192,0.076969070375366,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,22.9924859313249,19.0884556670673,12.3246503361952
"B.1.177+",18773,"Yorkshire and The Humber",0.001,2.87453818186653e-06,NA,0.001,0.001,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,NA,0.00141020863073511,NA
"B.1.351",18773,"Yorkshire and The Humber",0.001,0.000259423572325903,NA,0.001,0.00133884517296523,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,NA,0.241285956517615,NA
"B.1.525",18773,"Yorkshire and The Humber",0.001,0.000239906963892333,NA,0.001,0.00107645667334133,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,NA,0.176158249933723,NA
"B.1.617.1",18773,"Yorkshire and The Humber",0.001,4.01455474182515e-05,NA,0.001,0.001,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,NA,0.020260393074152,NA
"B.1.617.2",18773,"Yorkshire and The Humber",0.342113911365606,0.0191799958010745,NA,0.304521810371871,0.379706012359342,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,119.739868977962,99.4085279596633,64.1841000082834
"P.1",18773,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-26,"Wednesday",290.571428571429,350,187.610318890809,NA,3.9142424033678e-243,NA
"B.1.1.7",18774,"Yorkshire and The Humber",0.565922464105593,0.0183671719105294,NA,0.5299234686631,0.601921459548086,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,191.28179286769,170.423507762084,107.834005086083
"other",18774,"Yorkshire and The Humber",0.0674328560690814,0.0059938378844558,NA,0.0556851496863763,0.0791805624517865,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,22.7923053513495,20.3069229419462,12.8490303982095
"B.1.177+",18774,"Yorkshire and The Humber",0.001,2.5648950552149e-06,NA,0.001,0.001,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,NA,0.00128492645150486,NA
"B.1.351",18774,"Yorkshire and The Humber",0.001,0.000253783648201245,NA,0.001,0.00130347205731363,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,NA,0.242740791517316,NA
"B.1.525",18774,"Yorkshire and The Humber",0.001,0.000235848977222787,NA,0.001,0.00105249238150121,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,NA,0.177745620540874,NA
"B.1.617.1",18774,"Yorkshire and The Humber",0.001,3.54416443020896e-05,NA,0.001,0.001,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,NA,0.0181808305481162,NA
"B.1.617.2",18774,"Yorkshire and The Humber",0.365183738087468,0.0198604944768851,NA,0.326257884197616,0.404109591977319,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,123.432103473564,109.972474269769,69.5841348735206
"P.1",18774,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-27,"Thursday",301.142857142857,338,190.545546299364,NA,3.94313446584288e-243,NA
"B.1.1.7",18775,"Yorkshire and The Humber",0.540771958202218,0.0187686122420959,NA,0.503986154167913,0.577557762236524,2021-05-28,"Friday",301.857142857143,303,193.56211124784,163.853903335272,163.235878240184,104.67296193325
"other",18775,"Yorkshire and The Humber",0.0690365851059502,0.00623219724338355,NA,0.0568217029643687,0.0812514672475318,2021-05-28,"Friday",301.857142857143,303,193.56211124784,20.9180852871029,20.8391863326961,13.3628671664489
"B.1.177+",18775,"Yorkshire and The Humber",0.001,2.28212485412995e-06,NA,0.001,0.001,2021-05-28,"Friday",301.857142857143,303,193.56211124784,NA,0.00112937060751617,NA
"B.1.351",18775,"Yorkshire and The Humber",0.001,0.00024764075162953,NA,0.001,0.00126576349352278,2021-05-28,"Friday",301.857142857143,303,193.56211124784,NA,0.235568269625901,NA
"B.1.525",18775,"Yorkshire and The Humber",0.001,0.000231263906827375,NA,0.001,0.00102640360254353,2021-05-28,"Friday",301.857142857143,303,193.56211124784,NA,0.173004795237798,NA
"B.1.617.1",18775,"Yorkshire and The Humber",0.001,3.12078333005652e-05,NA,0.001,0.001,2021-05-28,"Friday",301.857142857143,303,193.56211124784,NA,0.0157377586613859,NA
"B.1.617.2",18775,"Yorkshire and The Humber",0.388782047624662,0.020480162077215,NA,0.348641667555778,0.428922427693547,2021-05-28,"Friday",301.857142857143,303,193.56211124784,117.800960430273,117.35663809013,75.2534739534877
"P.1",18775,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-28,"Friday",301.857142857143,303,193.56211124784,NA,3.83176412627559e-243,NA
"B.1.1.7",18776,"Yorkshire and The Humber",0.515356324271942,0.0190886216679398,NA,0.477943313288269,0.552769335255615,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,129.354437392258,157.257301234981,101.341946663113
"other",18776,"Yorkshire and The Humber",0.0704893108394981,0.0064670128381852,NA,0.057814198589097,0.0831644230898993,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,17.692817020714,21.5093097075954,13.8613298080854
"B.1.177+",18776,"Yorkshire and The Humber",0.001,2.0247065221987e-06,NA,0.001,0.001,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,NA,0.000998398155329981,NA
"B.1.351",18776,"Yorkshire and The Humber",0.001,0.000241026846809494,NA,0.001,0.00122592724538338,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,NA,0.229932254617123,NA
"B.1.525",18776,"Yorkshire and The Humber",0.001,0.000226174864858519,NA,0.001,0.001,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,NA,0.169366085727455,NA
"B.1.617.1",18776,"Yorkshire and The Humber",0.001,2.74065935355396e-05,NA,0.001,0.001,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,NA,0.013701910332709,NA
"B.1.617.2",18776,"Yorkshire and The Humber",0.412797627743509,0.0210304212725732,NA,0.37157875946956,0.454016496017457,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,103.612204563621,125.962247551448,81.1743510328351
"P.1",18776,"Yorkshire and The Humber",0.001,0,NA,0.001,0.001,2021-05-29,"Saturday",305.142857142857,251,196.64442229613,NA,3.74511385265451e-243,NA
"B.1.1.7",18777,"Yorkshire and The Humber",0.489807274721567,0.0193212456857477,NA,0.451938329041051,0.527676220402082,2021-05-30,"Sunday",313.142857142857,304,199.778862795739,148.901411515356,153.379649455668,97.8531403329549
"other",18777,"Yorkshire and The Humber",0.0717780081826423,0.00669686969082341,NA,0.0586523847794705,0.084903631585814,2021-05-30,"Sunday",313.142857142857,304,199.778862795739,21.8205144875233,22.476770562336,14.3397288484715
"B.1.177+",18777,"Yorkshire and The Humber",0.001,1.79113318799165e-06,NA,0.001,0.001,2021-05-30,"Sunday",313.142857142857,304,199.778862795739,NA,0.000893578649544659,NA
"B.1.351",18777,"Yorkshire and The Humber",0.001,0.000233980488449675,NA,0.001,0.00118420159156033,2021-05-30,"Sunday",313.142857142857,304,199.778862795739,NA,0.227219044051659,NA
"B.1.525",18777,"Yorkshire and The Humber",0.001,0.000220611968552379,NA,0.001,0.001,2021-05-30,"Sunday",313.142857142857,304,199.778862795739,NA,0.167863581449966,NA
