"DATE_NUM","LINEAGE","prob","collection_date","totcases","cases","smoothed_totcases","smoothed_cases"
18752,"Delta",0.0158842521803647,2021-05-05,3615,57.4215716320185,5081.03163261751,80.7083877889068
18753,"Delta",0.0169464904711394,2021-05-06,3515,59.5669140060552,4974.70917886153,84.3038616962669
18754,"Delta",0.018082154046992,2021-05-07,3294,59.5626154307917,4872.06720592656,88.097469744862
18755,"Delta",0.0192966268508174,2021-05-08,1714,33.074418422301,4773.59484601509,92.1142784805385
18756,"Delta",0.0205957062044454,2021-05-09,855,17.6093288048008,4679.73747688141,96.382498187782
18757,"Delta",0.0219856341189048,2021-05-10,3362,73.9157019077578,4590.90189285391,100.933889292073
18758,"Delta",0.023473130586832,2021-05-11,2990,70.1846604546276,4507.46182051017,105.804239927995
18759,"Delta",0.0250654288799461,2021-05-12,2808,70.3837242948885,4429.76372314512,111.033927557459
18760,"Delta",0.0267703128469726,2021-05-13,943,25.2444050146952,4358.1328560576,116.668579985332
18761,"Delta",0.0285961561721498,2021-05-14,2557,73.1203713321872,4292.87955299279,122.759854125611
18762,"Delta",0.0305519635099124,2021-05-15,1254,38.3121622414302,4234.30574281236,129.366354544216
18763,"Delta",0.0326474133558922,2021-05-16,735,23.9958488165808,4182.71171472377,136.554718299119
18764,"Delta",0.0348929024459751,2021-05-17,3576,124.777019146807,4138.27425652749,144.396399927704
18765,"Delta",0.037299591391695,2021-05-18,3264,121.745866302493,4099.50326110332,152.909796548075
18766,"Delta",0.0398794511592635,2021-05-19,3118,124.344128714584,4063.80496549145,162.062311642089
18767,"Delta",0.0426453098784926,2021-05-20,2409,102.732551497289,4028.65897018721,171.803410178403
18768,"Delta",0.045610899323864,2021-05-21,2425,110.60643086037,3991.63257047485,182.061951309785
18769,"Delta",0.0487909002403761,2021-05-22,1434,69.9661509446994,3950.38467721274,192.742824696997
18770,"Delta",0.0522009854884828,2021-05-23,773,40.3513617825972,3902.68385244277,203.723943147501
18771,"Delta",0.0558578597529417,2021-05-24,899,50.2162159178946,3846.43929653086,214.853866773824
18772,"Delta",0.0597792942974183,2021-05-25,2789,166.7244517955,3779.74322421724,225.950382569155
18773,"Delta",0.0639841549486435,2021-05-26,2534,162.135848639863,3700.92248638812,236.800397821976
18774,"Delta",0.0684924211605903,2021-05-27,2215,151.710712870707,3608.59658462349,247.161517072699
18775,"Delta",0.0733251936414307,2021-05-28,2023,148.336866736614,3501.73845779253,256.765650499282
18776,"Delta",0.0785046876278764,2021-05-29,1116,87.61123139271,3379.73368530779,265.3249372305
18777,"Delta",0.0840542084690832,2021-05-30,603,50.6846877068571,3242.43315826635,272.540152631987
18778,"Delta",0.0899981057464699,2021-05-31,2026,182.336162242348,3090.19393528021,278.111600564448
18779,"Delta",0.0963617017220334,2021-06-01,1682,162.08038229646,2923.9030394173,281.752272548477
18780,"Delta",0.10317118949789,2021-06-02,1498,154.55044186784,2744.99928235263,283.204841131177
18781,"Delta",0.110453495912936,2021-06-03,1466,161.924825008364,2557.03253033874,282.433182139014
18782,"Delta",0.118236103936388,2021-06-04,1348,159.382268106251,2366.1325375023,279.762292631391
18783,"Delta",0.126546829189403,2021-06-05,647,81.8757984855436,2177.67829400868,275.578283101386
18784,"Delta",0.135413545291397,2021-06-06,399,54.0300045712673,1995.9205982154,270.274684324474
18785,"Delta",0.14486385305344,2021-06-07,1237,179.196586227105,1824.02474005488,264.235251909149
18786,"Delta",0.15492468920024,2021-06-08,1041,161.27660145745,1664.17563296641,257.821892711935
18787,"Delta",0.16562187137383,2021-06-09,841,139.287993825391,1517.71982112153,251.367596995303
18788,"Delta",0.176979577734189,2021-06-10,764,135.21239738892,1385.32320672199,245.17391615103
18789,"Delta",0.189019761595139,2021-06-11,779,147.246394282613,1267.12865627366,239.512356519215
18790,"Delta",0.201761504271694,2021-06-12,390,78.6869866659606,1162.90291363532,234.629041176997
18791,"Delta",0.215220312690093,2021-06-13,209,44.9810453522294,1072.16688817245,230.752092928438
18792,"Delta",0.229407372302732,2021-06-14,765,175.49663981159,994.307126675504,228.101385192507
18793,"Delta",0.244328770374361,2021-06-15,535,130.715892150283,928.669080809529,226.90057459888
18794,"Delta",0.259984709604863,2021-06-16,419,108.933593324437,874.634766389401,227.391665750065
18795,"Delta",0.276368737081385,2021-06-17,450,124.365931686623,831.688785708167,229.852779350917
18796,"Delta",0.293467018368247,2021-06-18,424,124.430015788137,799.477705282894,234.620338421259
18797,"Delta",0.311257690717532,2021-06-19,274,85.2846072566038,777.645472216941,242.04813387919
18798,"Delta",0.329710332417409,2021-06-20,139,45.8297362060198,765.07787707663,252.254081176141
18799,"Delta",0.348785586652633,2021-06-21,482,168.114652766569,760.706842707905,265.323582404549
18800,"Delta",0.368434977414899,2021-06-22,365,134.478766756438,763.757741901673,281.395066387997
18801,"Delta",0.388600951533486,2021-06-23,396,153.885976807261,773.67665737639,300.651485235712
18802,"Delta",0.409217174526815,2021-06-24,339,138.72462216459,790.07418123171,323.311924110227
18803,"Delta",0.430209098663811,2021-06-25,398,171.223221268197,812.680229718829,349.622429129236
18804,"Delta",0.451494809629819,2021-06-26,259,116.937155694123,841.305853229687,379.84522604439
18805,"Delta",0.472986144105578,2021-06-27,177,83.7185475066874,875.809110851396,414.245574314137
18806,"Delta",0.494590055296776,2021-06-28,598,295.764853067472,916.062871460132,453.075586250791
18807,"Delta",0.516210188168136,2021-06-29,557,287.529074809652,961.923023872735,496.554465156607
18808,"Delta",0.537748612160528,2021-06-30,628,337.706128436811,1013.19611528407,544.844804840446
18809,"Delta",0.559107647828527,2021-07-01,676,377.956769932084,1069.60595341321,598.024868716249
18810,"Delta",0.580191716290456,2021-07-02,724,420.05880259429,1130.7592475752,656.057148561957
18811,"Delta",0.60090913746985,2021-07-03,521,313.073660621792,1196.11095384335,718.754001592246
18812,"Delta",0.621173805215161,2021-07-04,366,227.349612708749,1264.93063734332,785.741777331786
18813,"Delta",0.640906674388098,2021-07-05,998,639.624861039322,1336.3080616949,856.448755778885
18814,"Delta",0.660037006281761,2021-07-06,1042,687.758560545595,1409.69023700957,930.44772382042
18815,"Delta",0.678503333214886,2021-07-07,1173,795.884409861061,1484.88790452085,1007.50139266786
18816,"Delta",0.696254119515024,2021-07-08,1227,854.303804644934,1561.69431154906,1087.33609783921
18817,"Delta",0.713248112906327,2021-07-09,1289,919.376817536256,1639.87322635816,1169.63648410557
18818,"Delta",0.729454396182635,2021-07-10,1004,732.372213767365,1719.15849488749,1254.0477218304
18819,"Delta",0.744852162816842,2021-07-11,781,581.729539159953,1799.25393890273,1340.17818784842
18820,"Delta",0.759430251003395,2021-07-12,1764,1339.63496276999,1879.83363528662,1427.60252949034
18821,"Delta",0.773186478097672,2021-07-13,1429,1104.88347720157,1960.5426135954,1515.86503856623
18822,"Delta",0.786126821418961,2021-07-14,1446,1136.73938377182,2040.99800524672,1604.48327438705
18823,"Delta",0.798264492157131,2021-07-15,1390,1109.58764409841,2120.79067272087,1692.95188933111
18824,"Delta",0.809618947138896,2021-07-16,1570,1271.10174700807,2199.48734091918,1780.74662520032
18825,"Delta",0.820214879085526,2021-07-17,1104,905.517226510421,2276.63324533572,1867.32846204513
18826,"Delta",0.830081220401681,2021-07-18,838,695.608062696609,2351.75530300045,1952.14791200073
18827,"Delta",0.839250189125651,2021-07-19,2134,1790.95990359414,2424.36580232787,2034.64945811343
18828,"Delta",0.847756399017991,2021-07-20,1954,1656.51600368115,2493.96659718218,2114.27614169831
18829,"Delta",0.855636049331016,2021-07-21,790,675.952478971503,2560.05516171452,2190.47548463889
18830,"Delta",0.862926203924342,2021-07-22,1914,1651.64075431119,2622.30884735758,2262.85901916749
18831,"Delta",0.869664164288659,2021-07-23,1656,1440.16385606202,2680.78909251447,2331.38620577575
18832,"Delta",0.875886936820847,2021-07-24,1158,1014.27707283854,2735.65349040146,2396.123155911
18833,"Delta",0.881630791380612,2021-07-25,784,691.1985404424,2787.11249721458,2457.20419658608
18834,"Delta",0.886930905709712,2021-07-26,2112,1873.19807285891,2835.42539002667,2514.82640924867
18835,"Delta",0.8918210886234,2021-07-27,1600,1426.91374179744,2880.89615456868,2569.2439447784
18836,"Delta",0.89633357387983,2021-07-28,1752,1570.37642143746,2923.86946243928,2620.7623648263
18837,"Delta",0.900498876176666,2021-07-29,1782,1604.68899734682,2964.72688445821,2669.73322762537
18838,"Delta",0.904345700696601,2021-07-30,1797,1625.10922415179,3003.88347299642,2716.54910419789
18839,"Delta",0.907900897915894,2021-07-31,1186,1076.77046492825,3041.78483220206,2761.6391804232
18840,"Delta",0.911189455906128,2021-08-01,1056,962.216065436871,3078.90478202485,2805.46557312
18841,"Delta",0.914234523018973,2021-08-02,2251,2057.94191131571,3115.74371065276,2848.52046515799
18842,"Delta",0.917057454581894,2021-08-03,1950,1788.26203643469,3152.82770114848,2891.3241463505
18843,"Delta",0.919677877999032,2021-08-04,1875,1724.39602124818,3190.70851235546,2934.42403395652
18844,"Delta",0.922113771409301,2021-08-05,1836,1693.00088430748,3229.96449212239,2978.3947393491
18845,"Delta",0.924381551776155,2021-08-06,2133,1971.70584993854,3271.20250311831,3023.83924600655
18846,"Delta",0.926496168954348,2021-08-07,1275,1181.28261541679,3314.94635221695,3071.2850956182
18847,"Delta",0.928471202887588,2021-08-08,922,856.050449062357,3361.11668081183,3120.7000476789
18848,"Delta",0.930318961633461,2021-08-09,2597,2416.0383433621,3409.41320076649,3171.8417487165
18849,"Delta",0.932050578387293,2021-08-10,2218,2067.28818286302,3459.51791218176,3224.44567099021
18850,"Delta",0.933676106087471,2021-08-11,1992,1859.88280332624,3511.09319194088,3278.22381956159
18851,"Delta",0.935204608534741,2021-08-12,2158,2018.17154521797,3563.78002797285,3332.86350596428
18852,"Delta",0.936644247252796,2021-08-13,2273,2128.99237400561,3617.19660178841,3388.02638824748
18853,"Delta",0.938002363562084,2021-08-14,1352,1268.17919553594,3670.93726074669,3443.34782706852
18854,"Delta",0.939285555539686,2021-08-15,766,719.492735543399,3724.57192529504,3498.43660999827
18855,"Delta",0.940499749700327,2021-08-16,2829,2660.67379190222,3777.64597896437,3552.87509767244
18856,"Delta",0.941650267362842,2021-08-17,2247,2115.88815076431,3829.68068998869,3606.21984564216
18857,"Delta",0.942741885767452,2021-08-18,2265,2135.31037126328,3880.17421283026,3658.00275450984
18858,"Delta",0.943778894086342,2021-08-19,2007,1894.16424043129,3928.60321541138,3707.732797945
18859,"Delta",0.944765144527344,2021-08-20,2245,2120.99774946389,3974.42517326856,3754.89837323619
18860,"Delta",0.945704098771347,2021-08-21,1285,1215.22976692118,4017.08136496997,3798.9703119501
18861,"Delta",0.946598870011392,2021-08-22,956,904.948519730891,4056.00059382439,3839.4055788797
18862,"Delta",0.94745226087778,2021-08-23,2654,2514.53830036963,4090.61851328534,3875.6657588007
18863,"Delta",0.948266797541191,2021-08-24,2460,2332.73632195133,4120.64243165909,3907.46840248171
18864,"Delta",0.949044760286567,2021-08-25,2395,2272.96220088633,4146.0309175049,3934.76891824413
18865,"Delta",0.949788210845859,2021-08-26,2187,2077.18681711989,4166.76805230573,3957.54717340914
18866,"Delta",0.950499016769105,2021-08-27,2217,2107.25632017711,4182.8551560879,3975.79971314912
18867,"Delta",0.951178873101621,2021-08-28,1372,1305.01741389542,4194.31038362584,3989.53942413565
18868,"Delta",0.95182932162131,2021-08-29,833,792.873824910551,4201.16822480665,3998.79510143471
18869,"Delta",0.952451767874926,2021-08-30,2944,2804.01800462378,4203.47891647533,4003.61092522191
18870,"Delta",0.953047496236189,2021-08-31,2358,2247.28599612493,4201.30777360161,4004.04585454866
18871,"Delta",0.95361768319224,2021-09-01,2222,2118.93849205316,4194.73444802004,4000.17294592755
18872,"Delta",0.954163409048708,2021-09-02,2113,2016.14728331992,4183.85212329738,3992.0786049211
18873,"Delta",0.954685668227612,2021-09-03,2155,2057.3476150305,4168.76665447738,3979.86177921472
18874,"Delta",0.955185378316835,2021-09-04,1240,1184.42986911287,4149.59566154608,3963.63310183578
18875,"Delta",0.955663388015134,2021-09-05,733,700.501263415093,4126.46758545588,3943.51399325139
18876,"Delta",0.956120484102603,2021-09-06,2800,2677.13735548729,4099.52071544935,3919.63573104408
18877,"Delta",0.956557397553408,2021-09-07,2361,2258.4320156236,4068.90219624034,3892.13849573501
18878,"Delta",0.95697480889529,2021-09-08,2190,2095.77483148069,4034.76806848271,3861.17140127306
18879,"Delta",0.957373352909117,2021-09-09,2105,2015.27090787369,3997.48969426956,3827.09011182249
18880,"Delta",0.957753622751285,2021-09-10,2323,2224.86166565123,3957.89117679754,3790.68461303319
18881,"Delta",0.95811617357229,2021-09-11,1306,1251.29972268541,3916.83252105498,3752.78058759671
18882,"Delta",0.958461525696235,2021-09-12,679,650.795375947744,3875.14314986868,3714.17561571445
18883,"Delta",0.958790167418105,2021-09-13,2930,2809.25519053505,3833.61973235043,3675.63690499762
18884,"Delta",0.95910255746879,2021-09-14,2498,2395.83818855704,3793.02569740606,3637.90064692699
18885,"Delta",0.959399127191435,2021-09-15,2322,2227.72477333851,3754.09231755276,3601.6728928562
18886,"Delta",0.959680282467176,2021-09-16,2426,2328.18436526537,3717.52124987052,3567.63184315347
18887,"Delta",0.959946405423326,2021-09-17,2390,2294.27190896175,3683.9884308972,3536.43145186088
18888,"Delta",0.960197855952702,2021-09-18,1260,1209.8492985004,3654.14923982439,3508.70626541057
18889,"Delta",0.960434973068916,2021-09-19,652,626.203602440933,3628.64486876683,3485.07743681073
18890,"Delta",0.960658076119051,2021-09-20,2940,2824.33474379001,3608.10986969508,3466.15988584744
18891,"Delta",0.960867465872212,2021-09-21,2269,2180.20828006405,3593.180884659,3452.57061106277
18892,"Delta",0.961063425499804,2021-09-22,2171,2086.46869676007,3584.50660936954,3444.93820072738
18893,"Delta",0.961246221461225,2021-09-23,2080,1999.39214063935,3582.75909065459,3443.91363829758
18894,"Delta",0.961416104306617,2021-09-24,2253,2166.07048300281,3588.64651687353,3450.18255398606
18895,"Delta",0.96157330940672,2021-09-25,1216,1169.27314423857,3602.84688285067,3464.4014004284
18896,"Delta",0.961718057618378,2021-09-26,723,695.322155658088,3625.60117255098,3486.80611736464
18897,"Delta",0.961850555892991,2021-09-27,2628,2527.74326088678,3657.02125796374,3517.50792988491
18898,"Delta",0.961970997834127,2021-09-28,2391,2300.0726558214,3697.27932383719,3556.67548042314
18899,"Delta",0.96207956420957,2021-09-29,2167,2084.82641564214,3746.60965802641,3604.53658705741
18900,"Delta",0.962176423422228,2021-09-30,2164,2082.1497802857,3805.31078038135,3661.38031667738
18901,"Delta",0.962261731943625,2021-10-01,2149,2067.90046194685,3873.7483075608,3727.55975554714
18902,"Delta",0.962335634713013,2021-10-02,1147,1103.79897301583,3952.35858991363,3803.49551223796
18903,"Delta",0.962398265504524,2021-10-03,679,653.468422277572,4041.65316866621,3889.67999929523
18904,"Delta",0.962449747264227,2021-10-04,2791,2686.19724461446,4142.22411452618,3986.68255213751
18905,"Delta",0.962490192418283,2021-10-05,2290,2204.10254063787,4254.75032271032,4095.15545679721
18906,"Delta",0.962519703152863,2021-10-06,2545,2449.61264452404,4380.00485460199,4215.8409724596
18907,"Delta",0.962538371665695,2021-10-07,2517,2422.70908148255,4518.86343303928,4349.57945061728
18908,"Delta",0.962546280388401,2021-10-08,2545,2449.68028358848,4672.31421696165,4497.31867034228
18909,"Delta",0.962543502177742,2021-10-09,1424,1370.6619471011,4841.46900217371,4660.12452903726
18910,"Delta",0.962530100472826,2021-10-10,820,789.274682387718,5027.57601874221,4839.19325045471
18911,"Delta",0.962506129413776,2021-10-11,3924,3776.87405181966,5231.99934699869,5035.83144057511
18912,"Delta",0.962471633915659,2021-10-12,3435,3306.09006250029,5455.46011297484,5250.7256086966
18913,"Delta",0.962426649689146,2021-10-13,3597,3461.84865893186,5697.89601441716,5483.80697143265
18914,"Delta",0.962371203196512,2021-10-14,3890,3743.62398043443,5959.08064672229,5734.84761193118
18915,"Delta",0.962305311528014,2021-10-15,4168,4010.88853844876,6238.60939511103,6003.44695746391
18916,"Delta",0.962228982179126,2021-10-16,2376,2286.2560616576,6535.85327194996,6288.98744154052
18917,"Delta",0.962142212703475,2021-10-17,1490,1433.59189692818,6849.91115321845,6590.58867377981
18918,"Delta",0.962044990209288,2021-10-18,6570,6320.63558567502,7179.5612962001,6907.0609769098
18919,"Delta",0.961937290658391,2021-10-19,6296,6056.35718198523,7523.2133853912,7236.85950098816
18920,"Delta",0.961819077916138,2021-10-20,6552,6301.83859850653,7878.86274165258,7578.0404972041
18921,"Delta",0.961690302487469,2021-10-21,6906,6641.43322897846,8244.04872639302,7928.22171340633
18922,"Delta",0.96155089985838,2021-10-22,7149,6874.12738308756,8615.81975731706,8284.54924066583
18923,"Delta",0.961400788342892,2021-10-23,4090,3932.12922432243,8990.70769762284,8643.67346825511
18924,"Delta",0.961239866312616,2021-10-24,2450,2355.03767246591,9364.71465273941,9001.73706085503
18925,"Delta",0.961068008658801,2021-10-25,9703,9325.24288801635,9733.31536853377,9354.37801888486
18926,"Delta",0.960885062304788,2021-10-26,9401,9033.28047072731,10091.4784295331,9696.75087950932
18927,"Delta",0.960690840549577,2021-10-27,9225,8862.37300406985,10433.7142220498,10023.5736860351
18928,"Delta",0.960485115980525,2021-10-28,9196,8832.62112655691,10755.9670667112,10330.9462755528
18929,"Delta",0.96026760912861,2021-10-29,9290,8920.88608880479,11058.7346748351,10619.3447061915
18930,"Delta",0.960037969553733,2021-10-30,4972,4773.30878462116,11343.6735249391,10890.357298163
18931,"Delta",0.959795768826206,2021-10-31,3059,2936.01525683936,11612.9127409179,11146.0245124809
18932,"Delta",0.959540485496693,2021-11-01,3582,3437.07401904916,11869.0136102307,11388.7990819277
18933,"Delta",0.959271483521444,2021-11-02,11715,11237.8654294537,12114.9317473303,11621.5085500226
18934,"Delta",0.958987985709643,2021-11-03,10706,10266.9253750074,12353.9845029865,11847.3227140072
18935,"Delta",0.958689041163023,2021-11-04,10183,9762.33050616306,12589.8259703143,12069.72818789
18936,"Delta",0.958373485493033,2021-11-05,11143,10679.1557488489,12826.4317157476,12292.5120698594
18937,"Delta",0.958039892389751,2021-11-06,6454,6183.18946548345,13068.0951987549,12519.7565179542
18938,"Delta",0.957686514877202,2021-11-07,4073,3900.65717509484,13319.4377657022,12755.8459339592
18939,"Delta",0.95731121432039,2021-11-08,15267,14615.2703090294,13585.4341369392,13005.4884507029
18940,"Delta",0.956911374949176,2021-11-09,13017,12456.1153677134,13871.4554776539,13273.7535336681
18941,"Delta",0.956483801333568,2021-11-10,12751,12196.1249508043,14183.3324800009,13566.1277660491
18942,"Delta",0.956024595885966,2021-11-11,5055,4832.70433220356,14527.4414190377,13888.5913118926
18943,"Delta",0.955529013083023,2021-11-12,13752,13140.4349879177,14910.8169192501,14247.7181751127
18944,"Delta",0.954991286701035,2021-11-13,8364,7987.54712196746,15339.9669486868,14649.5347742778
18945,"Delta",0.954404425957515,2021-11-14,5506,5254.95076932208,15812.601314038,15091.6166800195
18946,"Delta",0.953759976067579,2021-11-15,20838,19874.4503812962,16321.8862780068,15567.1618658896
18947,"Delta",0.953047738386684,2021-11-16,18431,17565.622866205,16859.989225117,16068.3746002216
18948,"Delta",0.95225544506322,2021-11-17,18148,17281.5318170073,17417.9061410028,16586.29596437
18949,"Delta",0.9513683830242,2021-11-18,18574,17670.7163462915,17985.3169923764,17110.6619452148
18950,"Delta",0.950368962245702,2021-11-19,19151,18200.5159959674,18550.4963483223,17629.8159636978
